doc_id,sex,score,ZFYA
4107,male,-1.34,-1.34
4109,female,-1.35,-1.35
4110,female,-1.35,-1.35
4111,female,-1.35,-1.35
4112,male,-1.35,-1.35
4114,male,-1.35,-1.35
4113,female,-1.35,-1.35
4115,male,-1.36,-1.36
4116,male,-1.36,-1.36
4117,male,-1.36,-1.36
4118,male,-1.36,-1.36
4119,male,-1.36,-1.36
4120,female,-1.36,-1.36
4123,male,-1.37,-1.37
4124,female,-1.37,-1.37
4122,female,-1.37,-1.37
4121,male,-1.37,-1.37
4126,male,-1.38,-1.38
4127,female,-1.38,-1.38
4128,male,-1.38,-1.38
4125,male,-1.38,-1.38
4129,male,-1.39,-1.39
4130,female,-1.39,-1.39
4131,male,-1.39,-1.39
4132,male,-1.39,-1.39
4133,male,-1.39,-1.39
4134,male,-1.39,-1.39
4137,female,-1.4,-1.4
4138,female,-1.4,-1.4
4139,male,-1.4,-1.4
4136,male,-1.4,-1.4
4135,female,-1.4,-1.4
4140,male,-1.41,-1.41
4141,female,-1.41,-1.41
4142,male,-1.41,-1.41
4143,male,-1.41,-1.41
4144,male,-1.41,-1.41
4148,male,-1.42,-1.42
4149,female,-1.42,-1.42
4146,male,-1.42,-1.42
4147,female,-1.42,-1.42
4145,male,-1.42,-1.42
4150,female,-1.43,-1.43
4151,male,-1.43,-1.43
4152,male,-1.43,-1.43
4158,female,-1.44,-1.44
4157,male,-1.44,-1.44
4156,male,-1.44,-1.44
4155,male,-1.44,-1.44
4153,male,-1.44,-1.44
4154,female,-1.44,-1.44
4159,female,-1.45,-1.45
4160,male,-1.45,-1.45
4161,male,-1.45,-1.45
4162,female,-1.45,-1.45
4163,female,-1.45,-1.45
4164,male,-1.45,-1.45
4165,female,-1.45,-1.45
4168,male,-1.46,-1.46
4169,female,-1.46,-1.46
4166,male,-1.46,-1.46
4167,male,-1.46,-1.46
4170,male,-1.47,-1.47
4171,male,-1.47,-1.47
4172,female,-1.47,-1.47
4173,female,-1.47,-1.47
4174,male,-1.47,-1.47
4178,female,-1.48,-1.48
4179,male,-1.48,-1.48
4175,male,-1.48,-1.48
4177,female,-1.48,-1.48
4176,male,-1.48,-1.48
4180,male,-1.49,-1.49
4181,male,-1.49,-1.49
4182,male,-1.49,-1.49
4183,female,-1.49,-1.49
4184,male,-1.49,-1.49
4185,female,-1.5,-1.5
4186,male,-1.5,-1.5
4187,female,-1.5,-1.5
4188,male,-1.5,-1.5
4189,female,-1.51,-1.51
4194,male,-1.52,-1.52
4197,female,-1.52,-1.52
4196,male,-1.52,-1.52
4195,male,-1.52,-1.52
4190,male,-1.52,-1.52
4193,female,-1.52,-1.52
4191,male,-1.52,-1.52
4192,female,-1.52,-1.52
4198,male,-1.53,-1.53
4199,male,-1.53,-1.53
4200,female,-1.53,-1.53
4201,male,-1.54,-1.54
4202,male,-1.54,-1.54
4203,male,-1.54,-1.54
4204,male,-1.54,-1.54
4207,male,-1.56,-1.56
4208,female,-1.56,-1.56
4209,male,-1.56,-1.56
4206,male,-1.56,-1.56
4205,male,-1.56,-1.56
4210,female,-1.57,-1.57
4211,male,-1.57,-1.57
4212,male,-1.57,-1.57
4213,female,-1.57,-1.57
4214,male,-1.57,-1.57
4215,male,-1.57,-1.57
4216,male,-1.57,-1.57
4217,female,-1.58,-1.58
4218,male,-1.58,-1.58
4219,male,-1.58,-1.58
4220,female,-1.58,-1.58
4221,male,-1.59,-1.59
4222,female,-1.6,-1.6
4223,female,-1.6,-1.6
4224,male,-1.61,-1.61
4225,female,-1.62,-1.62
4226,male,-1.62,-1.62
4227,male,-1.63,-1.63
4228,female,-1.63,-1.63
4229,male,-1.63,-1.63
4230,male,-1.63,-1.63
4231,male,-1.63,-1.63
4232,female,-1.64,-1.64
4233,male,-1.64,-1.64
4234,male,-1.64,-1.64
4235,male,-1.64,-1.64
4236,male,-1.65,-1.65
4237,female,-1.66,-1.66
4238,female,-1.66,-1.66
4239,male,-1.66,-1.66
4242,female,-1.68,-1.68
4240,male,-1.68,-1.68
4241,female,-1.68,-1.68
4243,female,-1.69,-1.69
4244,female,-1.69,-1.69
4245,male,-1.69,-1.69
4246,female,-1.69,-1.69
4247,male,-1.7,-1.7
4248,female,-1.71,-1.71
4249,female,-1.72,-1.72
4250,male,-1.72,-1.72
4251,female,-1.73,-1.73
4252,male,-1.73,-1.73
4253,female,-1.73,-1.73
4254,male,-1.73,-1.73
4257,male,-1.74,-1.74
4259,female,-1.74,-1.74
4258,female,-1.74,-1.74
4256,male,-1.74,-1.74
4255,female,-1.74,-1.74
4260,male,-1.75,-1.75
4261,male,-1.77,-1.77
4262,male,-1.78,-1.78
4263,female,-1.78,-1.78
4264,male,-1.79,-1.79
4265,male,-1.79,-1.79
4266,male,-1.8,-1.8
4267,female,-1.8,-1.8
4268,female,-1.8,-1.8
4269,male,-1.8,-1.8
4270,female,-1.8,-1.8
4271,male,-1.8,-1.8
4274,female,-1.81,-1.81
4276,male,-1.81,-1.81
4275,male,-1.81,-1.81
4273,female,-1.81,-1.81
4272,female,-1.81,-1.81
4277,female,-1.82,-1.82
4278,male,-1.82,-1.82
4282,male,-1.83,-1.83
4284,male,-1.83,-1.83
4283,male,-1.83,-1.83
4281,female,-1.83,-1.83
4280,female,-1.83,-1.83
4279,female,-1.83,-1.83
4285,male,-1.84,-1.84
4286,male,-1.84,-1.84
4287,male,-1.84,-1.84
4288,female,-1.84,-1.84
4289,female,-1.85,-1.85
4290,male,-1.85,-1.85
4291,female,-1.89,-1.89
4292,female,-1.91,-1.91
4293,female,-1.93,-1.93
4294,male,-1.93,-1.93
4295,female,-1.94,-1.94
4296,female,-1.94,-1.94
4297,female,-1.94,-1.94
4298,female,-1.95,-1.95
4299,female,-1.95,-1.95
4300,male,-1.95,-1.95
4301,female,-1.96,-1.96
4302,male,-1.98,-1.98
4303,male,-1.99,-1.99
4304,male,-1.99,-1.99
4305,female,-2.0,-2.0
4306,male,-2.0,-2.0
4310,male,-2.01,-2.01
4309,male,-2.01,-2.01
4308,female,-2.01,-2.01
4307,female,-2.01,-2.01
4311,female,-2.04,-2.04
4312,male,-2.05,-2.05
4313,female,-2.06,-2.06
4314,female,-2.06,-2.06
4315,male,-2.06,-2.06
4316,female,-2.09,-2.09
4317,female,-2.09,-2.09
4318,male,-2.09,-2.09
4319,female,-2.1,-2.1
4320,male,-2.1,-2.1
4321,male,-2.11,-2.11
4322,male,-2.12,-2.12
4323,male,-2.12,-2.12
4324,female,-2.12,-2.12
4326,female,-2.13,-2.13
4325,male,-2.13,-2.13
4327,male,-2.14,-2.14
4328,male,-2.15,-2.15
4329,female,-2.16,-2.16
4330,female,-2.22,-2.22
4331,male,-2.22,-2.22
4332,female,-2.23,-2.23
4333,female,-2.24,-2.24
4334,male,-2.24,-2.24
4335,female,-2.26,-2.26
4336,male,-2.28,-2.28
4337,male,-2.3,-2.3
4338,female,-2.35,-2.35
4339,female,-2.36,-2.36
4340,female,-2.39,-2.39
4341,male,-2.4,-2.4
4343,male,-2.41,-2.41
4342,female,-2.41,-2.41
4344,female,-2.42,-2.42
4345,male,-2.42,-2.42
4346,male,-2.42,-2.42
4347,female,-2.44,-2.44
4348,male,-2.54,-2.54
4349,male,-2.59,-2.59
4350,female,-2.6,-2.6
4351,female,-2.63,-2.63
4352,female,-2.66,-2.66
4353,female,-2.79,-2.79
4354,female,-2.84,-2.84
4355,female,-2.86,-2.86
4356,male,-3.01,-3.01
4357,male,-3.05,-3.05
4358,male,-3.08,-3.08
4359,female,-3.3,-3.3
