doc_id,D,sex,score_x,score_y
3221,3221,male,0.68112,0.68112
3222,3222,male,0.68093,0.68093
3223,3223,female,0.68083,0.68083
3224,3224,female,0.68083,0.68083
3225,3225,female,0.68079,0.68079
3226,3226,female,0.68074,0.68074
3227,3227,female,0.68074,0.68074
3228,3228,female,0.68069,0.68069
3229,3230,male,0.68055,0.68055
3230,3229,female,0.68055,0.68055
3231,3231,female,0.6804,0.6804
3232,3232,male,0.6804,0.6804
3233,3233,male,0.68026,0.68026
3234,3234,female,0.68021,0.68021
3235,3235,male,0.68012,0.68012
3236,3236,male,0.68012,0.68012
3237,3237,female,0.68007,0.68007
3238,3238,male,0.67993,0.67993
3239,3239,male,0.67978,0.67978
3240,3240,male,0.67973,0.67973
3241,3241,female,0.67945,0.67945
3242,3242,female,0.6794,0.6794
3243,3243,female,0.6794,0.6794
3244,3244,female,0.6793,0.6793
3245,3245,female,0.67926,0.67926
3246,3246,female,0.67911,0.67911
3247,3247,female,0.67897,0.67897
3248,3248,male,0.67873,0.67873
3249,3249,male,0.67868,0.67868
3250,3250,male,0.67859,0.67859
3251,3251,female,0.67849,0.67849
3252,3252,female,0.67844,0.67844
3253,3253,male,0.67844,0.67844
3254,3254,female,0.6783,0.6783
3255,3255,male,0.67825,0.67825
3256,3256,female,0.67801,0.67801
3257,3257,female,0.67801,0.67801
3258,3258,male,0.67782,0.67782
3259,3259,female,0.67782,0.67782
3260,3260,male,0.67777,0.67777
3261,3261,male,0.67758,0.67758
3262,3262,female,0.67754,0.67754
3263,3263,male,0.67749,0.67749
3264,3264,female,0.67744,0.67744
3265,3265,female,0.67734,0.67734
3266,3266,male,0.67734,0.67734
3267,3267,male,0.6773,0.6773
3268,3268,female,0.6772,0.6772
3269,3269,female,0.67706,0.67706
3270,3271,female,0.67682,0.67682
3271,3272,male,0.67682,0.67682
3272,3270,male,0.67682,0.67682
3273,3273,male,0.67677,0.67677
3274,3274,female,0.67672,0.67672
3275,3275,male,0.67663,0.67663
3276,3276,male,0.6762,0.6762
3277,3277,female,0.6762,0.6762
3278,3278,female,0.67615,0.67615
3279,3279,female,0.67615,0.67615
3280,3280,male,0.67615,0.67615
3281,3281,male,0.67615,0.67615
3282,3282,female,0.6761,0.6761
3283,3283,female,0.67596,0.67596
3284,3284,female,0.67577,0.67577
3285,3285,female,0.67572,0.67572
3286,3286,female,0.67562,0.67562
3287,3287,female,0.67548,0.67548
3288,3288,female,0.67543,0.67543
3289,3289,male,0.67538,0.67538
3290,3290,female,0.67534,0.67534
3291,3293,female,0.67529,0.67529
3292,3292,female,0.67529,0.67529
3293,3291,male,0.67529,0.67529
3294,3294,female,0.67524,0.67524
3295,3295,male,0.67481,0.67481
3296,3296,male,0.67467,0.67467
3297,3297,female,0.67467,0.67467
3298,3298,female,0.67462,0.67462
3299,3299,male,0.67452,0.67452
3300,3300,male,0.67443,0.67443
3301,3301,male,0.67433,0.67433
3302,3302,male,0.67428,0.67428
3303,3303,male,0.67419,0.67419
3304,3305,male,0.67419,0.67419
3305,3304,female,0.67419,0.67419
3306,3306,female,0.67414,0.67414
3307,3308,female,0.67414,0.67414
3308,3307,female,0.67414,0.67414
3309,3309,female,0.67405,0.67405
3310,3310,female,0.674,0.674
3311,3311,male,0.67395,0.67395
3312,3312,female,0.6739,0.6739
3313,3313,male,0.67352,0.67352
3314,3314,male,0.67347,0.67347
3315,3315,female,0.67333,0.67333
3316,3317,male,0.67318,0.67318
3317,3316,female,0.67318,0.67318
3318,3318,female,0.67314,0.67314
3319,3319,female,0.67304,0.67304
3320,3320,female,0.67304,0.67304
3321,3321,female,0.6729,0.6729
3322,3322,female,0.67285,0.67285
3323,3323,female,0.6728,0.6728
3324,3324,male,0.67275,0.67275
3325,3325,male,0.67275,0.67275
3326,3326,female,0.67266,0.67266
3327,3327,male,0.67242,0.67242
3328,3329,female,0.67242,0.67242
3329,3328,male,0.67242,0.67242
3330,3330,male,0.67232,0.67232
3331,3331,female,0.67228,0.67228
3332,3332,female,0.67228,0.67228
3333,3333,female,0.67223,0.67223
3334,3334,male,0.67223,0.67223
3335,3335,male,0.67218,0.67218
3336,3336,female,0.67208,0.67208
3337,3337,male,0.67199,0.67199
3338,3338,male,0.67189,0.67189
3339,3339,female,0.67165,0.67165
3340,3340,male,0.67151,0.67151
3341,3341,female,0.67146,0.67146
3342,3342,female,0.67142,0.67142
3343,3343,female,0.67122,0.67122
3344,3344,female,0.67118,0.67118
3345,3345,female,0.67094,0.67094
3346,3348,female,0.67089,0.67089
3347,3346,female,0.67089,0.67089
3348,3347,male,0.67089,0.67089
3349,3350,female,0.67084,0.67084
3350,3349,male,0.67084,0.67084
3351,3351,female,0.67079,0.67079
3352,3352,female,0.67075,0.67075
3353,3353,male,0.67065,0.67065
3354,3354,female,0.67065,0.67065
3355,3355,male,0.67056,0.67056
3356,3356,female,0.67051,0.67051
3357,3359,female,0.67041,0.67041
3358,3357,female,0.67041,0.67041
3359,3358,male,0.67041,0.67041
3360,3360,male,0.67036,0.67036
3361,3361,female,0.67036,0.67036
3362,3362,female,0.67032,0.67032
3363,3363,female,0.67022,0.67022
3364,3364,male,0.67012,0.67012
3365,3365,female,0.67003,0.67003
3366,3366,female,0.66998,0.66998
3367,3369,female,0.66989,0.66989
3368,3367,male,0.66989,0.66989
3369,3368,male,0.66989,0.66989
3370,3370,female,0.66984,0.66984
3371,3371,female,0.66969,0.66969
3372,3372,female,0.66955,0.66955
3373,3373,female,0.66946,0.66946
3374,3374,female,0.66931,0.66931
3375,3375,female,0.66922,0.66922
3376,3376,female,0.66922,0.66922
3377,3377,female,0.66907,0.66907
3378,3378,female,0.66903,0.66903
3379,3379,female,0.66898,0.66898
3380,3380,female,0.66893,0.66893
3381,3381,male,0.66879,0.66879
3382,3382,male,0.66879,0.66879
3383,3383,female,0.66864,0.66864
3384,3384,male,0.66859,0.66859
3385,3385,female,0.66845,0.66845
3386,3386,female,0.66845,0.66845
3387,3387,male,0.6684,0.6684
3388,3388,female,0.66836,0.66836
3389,3389,male,0.66831,0.66831
3390,3390,male,0.66826,0.66826
3391,3391,male,0.66821,0.66821
3392,3392,male,0.66816,0.66816
3393,3393,male,0.66807,0.66807
3394,3394,female,0.66788,0.66788
3395,3395,male,0.66769,0.66769
3396,3396,female,0.66769,0.66769
3397,3398,male,0.66764,0.66764
3398,3397,female,0.66764,0.66764
3399,3399,female,0.66759,0.66759
3400,3400,female,0.66759,0.66759
3401,3401,male,0.6675,0.6675
3402,3402,female,0.66745,0.66745
3403,3403,female,0.6674,0.6674
3404,3404,male,0.66735,0.66735
3405,3405,female,0.66735,0.66735
3406,3406,female,0.66735,0.66735
3407,3407,female,0.66735,0.66735
3408,3408,male,0.66726,0.66726
3409,3409,female,0.66716,0.66716
3410,3410,female,0.66707,0.66707
3411,3411,male,0.66692,0.66692
3412,3412,female,0.66687,0.66687
3413,3413,female,0.66683,0.66683
3414,3414,female,0.66683,0.66683
3415,3415,female,0.66678,0.66678
3416,3416,female,0.66654,0.66654
3417,3417,male,0.66649,0.66649
3418,3418,female,0.66635,0.66635
3419,3419,female,0.6663,0.6663
3420,3420,female,0.6663,0.6663
3421,3421,male,0.6663,0.6663
3422,3422,male,0.66625,0.66625
3423,3423,male,0.6662,0.6662
3424,3424,female,0.66616,0.66616
3425,3425,female,0.66601,0.66601
3426,3426,female,0.66601,0.66601
3427,3427,female,0.66597,0.66597
3428,3428,female,0.66587,0.66587
3429,3429,female,0.66573,0.66573
3430,3431,male,0.66568,0.66568
3431,3430,male,0.66568,0.66568
3432,3432,female,0.66554,0.66554
3433,3433,male,0.66554,0.66554
3434,3434,male,0.66549,0.66549
3435,3435,female,0.66539,0.66539
3436,3436,female,0.6653,0.6653
3437,3437,male,0.6652,0.6652
3438,3438,male,0.6652,0.6652
3439,3440,male,0.66515,0.66515
3440,3439,male,0.66515,0.66515
3441,3441,male,0.66506,0.66506
3442,3442,male,0.66487,0.66487
3443,3443,male,0.66482,0.66482
3444,3444,female,0.66467,0.66467
3445,3445,female,0.66463,0.66463
3446,3446,female,0.66463,0.66463
3447,3447,male,0.66434,0.66434
3448,3449,female,0.66424,0.66424
3449,3448,female,0.66424,0.66424
3450,3450,female,0.6642,0.6642
3451,3451,male,0.66415,0.66415
3452,3452,female,0.6641,0.6641
3453,3453,male,0.6641,0.6641
3454,3454,male,0.66396,0.66396
3455,3455,female,0.66381,0.66381
3456,3456,female,0.66381,0.66381
3457,3457,female,0.66377,0.66377
3458,3458,female,0.66372,0.66372
3459,3460,male,0.66367,0.66367
3460,3459,female,0.66367,0.66367
3461,3461,female,0.66358,0.66358
3462,3462,female,0.66338,0.66338
3463,3463,male,0.66334,0.66334
3464,3464,male,0.66334,0.66334
3465,3465,female,0.66329,0.66329
3466,3466,male,0.66324,0.66324
3467,3467,female,0.66314,0.66314
3468,3468,female,0.66305,0.66305
3469,3469,male,0.66291,0.66291
3470,3470,male,0.66286,0.66286
3471,3471,male,0.66286,0.66286
3472,3472,male,0.66276,0.66276
3473,3473,female,0.66276,0.66276
3474,3474,female,0.66271,0.66271
3475,3475,female,0.66271,0.66271
3476,3476,female,0.66262,0.66262
3477,3477,male,0.66262,0.66262
3478,3478,male,0.66262,0.66262
3479,3479,female,0.66214,0.66214
3480,3480,female,0.662,0.662
3481,3481,female,0.66195,0.66195
3482,3482,female,0.66195,0.66195
3483,3483,female,0.66195,0.66195
3484,3484,male,0.6619,0.6619
3485,3485,female,0.66185,0.66185
3486,3486,male,0.66185,0.66185
3487,3487,female,0.66166,0.66166
3488,3488,male,0.66166,0.66166
3489,3489,female,0.66157,0.66157
3490,3490,female,0.66152,0.66152
3491,3491,male,0.66152,0.66152
3492,3492,male,0.66147,0.66147
3493,3493,male,0.66147,0.66147
3494,3494,female,0.66142,0.66142
3495,3495,male,0.66138,0.66138
3496,3496,female,0.66138,0.66138
3497,3497,female,0.66133,0.66133
3498,3498,male,0.66128,0.66128
3499,3501,female,0.66123,0.66123
3500,3500,female,0.66123,0.66123
3501,3499,female,0.66123,0.66123
3502,3502,female,0.66114,0.66114
3503,3503,female,0.66104,0.66104
3504,3504,female,0.6609,0.6609
3505,3505,male,0.66075,0.66075
3506,3506,male,0.66075,0.66075
3507,3507,male,0.66071,0.66071
3508,3508,male,0.66071,0.66071
3509,3509,female,0.66066,0.66066
3510,3510,male,0.66056,0.66056
3511,3511,male,0.66047,0.66047
3512,3512,male,0.66028,0.66028
3513,3513,male,0.66023,0.66023
3514,3514,female,0.66009,0.66009
3515,3515,male,0.65994,0.65994
3516,3516,male,0.65965,0.65965
3517,3517,female,0.65965,0.65965
3518,3518,female,0.65956,0.65956
3519,3519,male,0.65946,0.65946
3520,3520,female,0.65942,0.65942
3521,3521,male,0.65937,0.65937
3522,3522,female,0.65932,0.65932
3523,3523,female,0.65918,0.65918
3524,3524,male,0.65913,0.65913
3525,3525,female,0.65913,0.65913
3526,3526,male,0.65903,0.65903
3527,3527,female,0.65899,0.65899
3528,3528,female,0.65899,0.65899
3529,3529,male,0.65879,0.65879
3530,3532,male,0.6587,0.6587
3531,3531,male,0.6587,0.6587
3532,3530,female,0.6587,0.6587
3533,3533,female,0.6586,0.6586
3534,3534,female,0.65856,0.65856
3535,3535,male,0.65841,0.65841
3536,3536,male,0.65822,0.65822
3537,3537,female,0.65784,0.65784
3538,3538,male,0.65784,0.65784
3539,3539,male,0.6576,0.6576
3540,3540,female,0.65755,0.65755
3541,3541,male,0.65741,0.65741
3542,3542,male,0.65736,0.65736
3543,3543,male,0.65731,0.65731
3544,3544,female,0.65726,0.65726
3545,3545,male,0.65726,0.65726
3546,3546,male,0.65722,0.65722
3547,3547,female,0.65717,0.65717
3548,3548,male,0.65717,0.65717
3549,3549,female,0.65707,0.65707
3550,3550,female,0.65707,0.65707
3551,3551,female,0.65688,0.65688
3552,3552,female,0.65674,0.65674
3553,3553,female,0.65664,0.65664
3554,3554,male,0.65664,0.65664
3555,3555,female,0.6565,0.6565
3556,3556,female,0.6565,0.6565
3557,3557,male,0.6564,0.6564
3558,3558,female,0.65636,0.65636
3559,3559,male,0.65612,0.65612
3560,3560,male,0.65607,0.65607
3561,3561,male,0.65602,0.65602
3562,3562,male,0.65593,0.65593
3563,3563,female,0.65588,0.65588
3564,3564,male,0.65578,0.65578
3565,3565,female,0.65569,0.65569
3566,3566,female,0.65564,0.65564
3567,3567,female,0.65545,0.65545
3568,3568,male,0.6553,0.6553
3569,3569,female,0.6553,0.6553
3570,3570,female,0.65526,0.65526
3571,3572,female,0.65516,0.65516
3572,3571,male,0.65516,0.65516
3573,3573,female,0.65507,0.65507
3574,3574,male,0.65502,0.65502
3575,3575,male,0.65497,0.65497
3576,3576,male,0.65497,0.65497
3577,3577,female,0.65497,0.65497
3578,3578,female,0.65487,0.65487
3579,3579,male,0.65487,0.65487
3580,3580,male,0.65459,0.65459
3581,3582,male,0.65444,0.65444
3582,3581,female,0.65444,0.65444
3583,3583,male,0.65435,0.65435
3584,3584,female,0.65425,0.65425
3585,3585,female,0.65416,0.65416
3586,3586,male,0.65416,0.65416
3587,3587,female,0.65401,0.65401
3588,3588,female,0.65397,0.65397
3589,3589,male,0.65397,0.65397
3590,3590,male,0.65397,0.65397
3591,3591,female,0.65387,0.65387
3592,3592,male,0.65373,0.65373
3593,3593,female,0.65368,0.65368
3594,3594,male,0.65363,0.65363
3595,3595,male,0.65354,0.65354
3596,3596,male,0.65344,0.65344
3597,3597,female,0.65344,0.65344
3598,3598,female,0.65344,0.65344
3599,3599,female,0.6533,0.6533
3600,3600,female,0.65325,0.65325
3601,3601,female,0.65315,0.65315
3602,3602,male,0.65311,0.65311
3603,3603,male,0.65296,0.65296
3604,3604,female,0.65291,0.65291
3605,3605,female,0.65291,0.65291
3606,3606,female,0.65291,0.65291
3607,3607,male,0.65282,0.65282
3608,3608,female,0.65272,0.65272
3609,3609,female,0.65267,0.65267
3610,3610,male,0.65263,0.65263
3611,3611,female,0.65248,0.65248
3612,3612,male,0.65244,0.65244
3613,3613,male,0.65239,0.65239
3614,3614,female,0.6522,0.6522
3615,3615,male,0.65215,0.65215
3616,3616,female,0.6521,0.6521
3617,3617,male,0.6521,0.6521
3618,3618,male,0.65205,0.65205
3619,3619,female,0.65201,0.65201
3620,3620,female,0.65172,0.65172
3621,3621,female,0.65167,0.65167
3622,3622,male,0.65167,0.65167
3623,3623,male,0.65138,0.65138
3624,3624,female,0.65129,0.65129
3625,3625,female,0.65115,0.65115
3626,3626,male,0.651,0.651
3627,3627,male,0.65095,0.65095
3628,3628,female,0.65086,0.65086
3629,3629,female,0.65081,0.65081
3630,3630,female,0.65081,0.65081
3631,3631,male,0.65071,0.65071
3632,3633,male,0.65067,0.65067
3633,3632,male,0.65067,0.65067
3634,3634,female,0.65038,0.65038
3635,3635,female,0.65038,0.65038
3636,3636,female,0.65024,0.65024
3637,3637,female,0.65019,0.65019
3638,3638,male,0.65009,0.65009
3639,3639,female,0.65009,0.65009
3640,3640,male,0.64985,0.64985
3641,3641,female,0.64971,0.64971
3642,3642,female,0.64966,0.64966
3643,3643,female,0.64966,0.64966
3644,3644,male,0.64966,0.64966
3645,3646,female,0.64952,0.64952
3646,3645,male,0.64952,0.64952
3647,3647,male,0.64942,0.64942
3648,3648,male,0.64928,0.64928
3649,3649,female,0.64923,0.64923
3650,3650,female,0.64909,0.64909
3651,3651,female,0.6489,0.6489
3652,3652,female,0.64871,0.64871
3653,3653,male,0.64861,0.64861
3654,3654,female,0.64856,0.64856
3655,3656,female,0.64847,0.64847
3656,3655,female,0.64847,0.64847
3657,3657,female,0.64828,0.64828
3658,3658,female,0.64828,0.64828
3659,3659,female,0.64818,0.64818
3660,3660,male,0.64813,0.64813
3661,3661,male,0.64809,0.64809
3662,3662,male,0.64804,0.64804
3663,3663,male,0.64799,0.64799
3664,3664,male,0.64794,0.64794
3665,3665,female,0.64794,0.64794
3666,3666,female,0.6477,0.6477
3667,3667,male,0.64766,0.64766
3668,3668,female,0.64761,0.64761
3669,3669,female,0.64746,0.64746
3670,3670,female,0.64746,0.64746
3671,3671,female,0.64746,0.64746
3672,3672,female,0.64746,0.64746
3673,3673,female,0.64737,0.64737
3674,3674,male,0.64732,0.64732
3675,3675,female,0.64713,0.64713
3676,3676,female,0.64689,0.64689
3677,3677,female,0.64679,0.64679
3678,3678,female,0.6467,0.6467
3679,3679,female,0.6467,0.6467
3680,3680,male,0.64651,0.64651
3681,3681,male,0.64646,0.64646
3682,3682,female,0.64627,0.64627
3683,3683,female,0.64627,0.64627
3684,3684,male,0.64598,0.64598
3685,3685,male,0.64589,0.64589
3686,3687,male,0.64584,0.64584
3687,3686,male,0.64584,0.64584
3688,3688,male,0.6455,0.6455
3689,3689,female,0.64541,0.64541
3690,3690,female,0.64522,0.64522
3691,3691,male,0.64507,0.64507
3692,3692,male,0.64503,0.64503
3693,3693,female,0.64498,0.64498
3694,3694,female,0.64474,0.64474
3695,3695,female,0.64464,0.64464
3696,3696,male,0.6446,0.6446
3697,3697,female,0.64455,0.64455
3698,3698,female,0.6445,0.6445
3699,3699,male,0.64445,0.64445
3700,3700,female,0.64445,0.64445
3701,3701,male,0.6444,0.6444
3702,3702,female,0.64431,0.64431
3703,3703,male,0.64431,0.64431
3704,3704,female,0.64431,0.64431
3705,3705,male,0.64431,0.64431
3706,3706,female,0.64431,0.64431
3707,3707,female,0.64426,0.64426
3708,3708,female,0.64417,0.64417
3709,3709,male,0.64412,0.64412
3710,3710,female,0.64397,0.64397
3711,3711,male,0.64393,0.64393
3712,3712,female,0.64393,0.64393
3713,3713,female,0.64378,0.64378
3714,3714,male,0.64364,0.64364
3715,3715,male,0.64364,0.64364
3716,3718,female,0.6435,0.6435
3717,3717,male,0.6435,0.6435
3718,3716,female,0.6435,0.6435
3719,3719,female,0.64345,0.64345
3720,3720,female,0.6434,0.6434
3721,3721,male,0.6433,0.6433
3722,3722,female,0.64321,0.64321
3723,3723,female,0.64316,0.64316
3724,3724,female,0.64311,0.64311
3725,3725,male,0.64311,0.64311
3726,3726,male,0.64307,0.64307
3727,3728,female,0.64283,0.64283
3728,3727,female,0.64283,0.64283
3729,3729,female,0.64268,0.64268
3730,3730,male,0.64268,0.64268
3731,3731,female,0.64264,0.64264
3732,3732,female,0.64225,0.64225
3733,3733,female,0.64211,0.64211
3734,3734,female,0.64201,0.64201
3735,3735,male,0.64192,0.64192
3736,3736,female,0.64187,0.64187
3737,3737,female,0.64144,0.64144
3738,3738,female,0.64139,0.64139
3739,3739,male,0.64134,0.64134
3740,3740,female,0.6412,0.6412
3741,3741,female,0.64115,0.64115
3742,3742,male,0.64115,0.64115
3743,3743,male,0.64111,0.64111
3744,3744,male,0.64106,0.64106
3745,3745,female,0.64106,0.64106
3746,3746,female,0.64106,0.64106
3747,3747,female,0.64096,0.64096
3748,3748,male,0.64091,0.64091
3749,3749,female,0.64087,0.64087
3750,3750,female,0.64072,0.64072
3751,3751,female,0.64072,0.64072
3752,3752,female,0.64068,0.64068
3753,3753,female,0.64039,0.64039
3754,3754,female,0.64034,0.64034
3755,3755,female,0.64034,0.64034
3756,3756,female,0.64015,0.64015
3757,3758,male,0.64005,0.64005
3758,3757,female,0.64005,0.64005
3759,3759,male,0.64001,0.64001
3760,3760,female,0.64001,0.64001
3761,3761,female,0.63986,0.63986
3762,3762,male,0.63981,0.63981
3763,3763,male,0.63919,0.63919
3764,3764,female,0.63915,0.63915
3765,3765,male,0.63915,0.63915
3766,3766,male,0.6391,0.6391
3767,3767,male,0.63895,0.63895
3768,3768,male,0.63886,0.63886
3769,3769,female,0.63881,0.63881
3770,3770,female,0.63852,0.63852
3771,3771,female,0.63848,0.63848
3772,3772,female,0.63843,0.63843
3773,3773,female,0.63838,0.63838
3774,3774,female,0.63838,0.63838
3775,3775,female,0.63833,0.63833
3776,3776,male,0.63833,0.63833
3777,3778,female,0.63828,0.63828
3778,3777,male,0.63828,0.63828
3779,3779,female,0.63785,0.63785
3780,3780,female,0.63785,0.63785
3781,3781,male,0.63781,0.63781
3782,3782,male,0.63762,0.63762
3783,3783,male,0.63738,0.63738
3784,3784,male,0.63728,0.63728
3785,3785,female,0.63719,0.63719
3786,3786,female,0.63704,0.63704
3787,3787,male,0.63695,0.63695
3788,3788,male,0.6369,0.6369
3789,3789,female,0.63685,0.63685
3790,3790,female,0.63685,0.63685
3791,3791,female,0.63666,0.63666
3792,3792,male,0.63666,0.63666
3793,3793,female,0.63661,0.63661
3794,3794,male,0.63661,0.63661
3795,3795,male,0.63632,0.63632
3796,3796,female,0.63628,0.63628
3797,3797,female,0.63618,0.63618
3798,3799,female,0.63613,0.63613
3799,3798,female,0.63613,0.63613
3800,3800,female,0.63604,0.63604
3801,3801,female,0.63604,0.63604
3802,3802,female,0.63594,0.63594
3803,3803,female,0.63589,0.63589
3804,3804,male,0.63585,0.63585
3805,3805,male,0.6358,0.6358
3806,3806,male,0.63546,0.63546
3807,3807,female,0.63542,0.63542
3808,3808,female,0.63537,0.63537
3809,3809,female,0.63527,0.63527
3810,3810,male,0.63518,0.63518
3811,3811,male,0.63503,0.63503
3812,3812,female,0.63499,0.63499
3813,3813,female,0.63494,0.63494
3814,3814,female,0.63489,0.63489
3815,3815,female,0.63484,0.63484
3816,3816,female,0.63484,0.63484
3817,3818,male,0.63456,0.63456
3818,3819,female,0.63456,0.63456
3819,3817,female,0.63456,0.63456
3820,3820,male,0.63451,0.63451
3821,3821,female,0.63436,0.63436
3822,3822,female,0.63417,0.63417
3823,3823,male,0.63417,0.63417
3824,3824,male,0.63417,0.63417
3825,3825,male,0.63403,0.63403
3826,3826,female,0.63389,0.63389
3827,3827,male,0.63389,0.63389
3828,3828,female,0.63374,0.63374
3829,3830,female,0.6337,0.6337
3830,3829,female,0.6337,0.6337
3831,3831,female,0.6336,0.6336
3832,3832,female,0.6336,0.6336
3833,3833,female,0.6336,0.6336
3834,3834,male,0.63346,0.63346
3835,3835,female,0.63341,0.63341
3836,3836,female,0.63326,0.63326
3837,3837,female,0.63326,0.63326
3838,3838,female,0.63317,0.63317
3839,3840,female,0.63312,0.63312
3840,3839,male,0.63312,0.63312
3841,3841,male,0.63303,0.63303
3842,3842,female,0.63293,0.63293
3843,3843,female,0.63293,0.63293
3844,3844,male,0.63288,0.63288
3845,3845,female,0.63283,0.63283
3846,3846,male,0.63283,0.63283
3847,3848,female,0.63279,0.63279
3848,3850,female,0.63279,0.63279
3849,3847,female,0.63279,0.63279
3850,3849,female,0.63279,0.63279
3851,3851,male,0.63269,0.63269
3852,3852,female,0.6326,0.6326
3853,3853,female,0.63255,0.63255
3854,3854,male,0.6325,0.6325
3855,3855,male,0.6324,0.6324
3856,3856,female,0.63212,0.63212
3857,3857,female,0.63212,0.63212
3858,3859,male,0.63207,0.63207
3859,3860,female,0.63207,0.63207
3860,3858,female,0.63207,0.63207
3861,3861,male,0.63202,0.63202
3862,3862,female,0.63197,0.63197
3863,3863,male,0.63188,0.63188
3864,3864,female,0.63178,0.63178
3865,3865,female,0.63173,0.63173
3866,3866,female,0.63164,0.63164
3867,3867,female,0.63164,0.63164
3868,3868,female,0.6315,0.6315
3869,3869,male,0.6315,0.6315
3870,3871,female,0.6314,0.6314
3871,3870,male,0.6314,0.6314
3872,3872,male,0.63135,0.63135
3873,3873,male,0.63126,0.63126
3874,3874,male,0.63087,0.63087
3875,3875,male,0.63073,0.63073
3876,3876,female,0.63064,0.63064
3877,3877,female,0.63059,0.63059
3878,3878,female,0.63049,0.63049
3879,3879,female,0.63044,0.63044
3880,3880,female,0.63035,0.63035
3881,3881,female,0.6303,0.6303
3882,3882,male,0.63016,0.63016
3883,3883,female,0.63011,0.63011
3884,3884,male,0.63006,0.63006
3885,3885,male,0.63001,0.63001
3886,3886,male,0.63001,0.63001
3887,3887,female,0.63001,0.63001
3888,3888,male,0.62997,0.62997
3889,3889,male,0.62992,0.62992
3890,3890,male,0.62977,0.62977
3891,3891,female,0.62968,0.62968
3892,3893,male,0.62963,0.62963
3893,3892,female,0.62963,0.62963
3894,3894,female,0.62925,0.62925
3895,3895,female,0.6292,0.6292
3896,3896,female,0.62915,0.62915
3897,3897,male,0.62901,0.62901
3898,3898,male,0.62896,0.62896
3899,3899,female,0.62887,0.62887
3900,3900,female,0.62877,0.62877
3901,3901,male,0.62872,0.62872
3902,3902,female,0.62868,0.62868
3903,3903,male,0.62858,0.62858
3904,3905,female,0.62853,0.62853
3905,3904,male,0.62853,0.62853
3906,3906,female,0.62848,0.62848
3907,3907,female,0.62829,0.62829
3908,3908,male,0.62824,0.62824
3909,3909,female,0.6282,0.6282
3910,3910,female,0.6281,0.6281
3911,3911,female,0.6281,0.6281
3912,3913,female,0.62801,0.62801
3913,3912,male,0.62801,0.62801
3914,3914,female,0.62796,0.62796
3915,3915,male,0.62781,0.62781
3916,3916,female,0.62767,0.62767
3917,3917,male,0.62758,0.62758
3918,3918,female,0.62753,0.62753
3919,3919,female,0.62738,0.62738
3920,3920,female,0.62729,0.62729
3921,3921,female,0.62719,0.62719
3922,3922,male,0.62705,0.62705
3923,3923,male,0.627,0.627
3924,3924,female,0.62695,0.62695
3925,3925,female,0.62686,0.62686
3926,3926,male,0.62686,0.62686
3927,3927,male,0.62676,0.62676
3928,3928,male,0.62662,0.62662
3929,3929,male,0.62652,0.62652
3930,3930,male,0.62652,0.62652
3931,3933,female,0.62638,0.62638
3932,3932,male,0.62638,0.62638
3933,3931,male,0.62638,0.62638
3934,3934,male,0.62619,0.62619
3935,3935,female,0.62609,0.62609
3936,3936,female,0.62595,0.62595
3937,3937,female,0.62576,0.62576
3938,3938,female,0.62576,0.62576
3939,3939,female,0.62571,0.62571
3940,3940,female,0.62571,0.62571
3941,3941,female,0.62566,0.62566
3942,3942,male,0.62552,0.62552
3943,3943,female,0.62538,0.62538
3944,3944,male,0.62538,0.62538
3945,3945,female,0.62533,0.62533
3946,3946,female,0.62523,0.62523
3947,3947,female,0.62509,0.62509
3948,3948,male,0.62504,0.62504
3949,3949,male,0.62499,0.62499
3950,3950,male,0.62495,0.62495
3951,3951,female,0.62485,0.62485
3952,3952,male,0.62447,0.62447
3953,3953,female,0.62442,0.62442
3954,3954,female,0.62437,0.62437
3955,3955,female,0.62423,0.62423
3956,3956,male,0.62418,0.62418
3957,3957,male,0.62399,0.62399
3958,3958,male,0.62389,0.62389
3959,3959,male,0.62385,0.62385
3960,3960,male,0.62375,0.62375
3961,3961,female,0.62361,0.62361
3962,3962,male,0.62356,0.62356
3963,3963,male,0.62351,0.62351
3964,3964,female,0.62346,0.62346
3965,3965,male,0.62346,0.62346
3966,3966,female,0.62346,0.62346
3967,3967,male,0.62346,0.62346
3968,3968,female,0.62337,0.62337
3969,3969,male,0.62332,0.62332
3970,3970,female,0.62308,0.62308
3971,3971,male,0.62308,0.62308
3972,3972,female,0.62289,0.62289
3973,3973,female,0.62284,0.62284
3974,3974,male,0.62279,0.62279
3975,3975,female,0.62241,0.62241
3976,3976,male,0.62232,0.62232
3977,3977,male,0.62232,0.62232
3978,3978,female,0.62227,0.62227
3979,3979,female,0.62222,0.62222
3980,3980,female,0.62217,0.62217
3981,3981,female,0.62203,0.62203
3982,3982,male,0.62198,0.62198
3983,3983,female,0.62193,0.62193
3984,3984,male,0.62184,0.62184
3985,3985,male,0.62174,0.62174
3986,3986,female,0.62174,0.62174
3987,3987,female,0.62165,0.62165
3988,3988,male,0.62141,0.62141
3989,3989,female,0.62093,0.62093
3990,3990,female,0.62083,0.62083
3991,3991,female,0.62079,0.62079
3992,3992,female,0.62074,0.62074
3993,3993,female,0.62074,0.62074
3994,3994,female,0.62069,0.62069
3995,3995,male,0.62064,0.62064
3996,3996,female,0.62064,0.62064
3997,3997,male,0.62055,0.62055
