doc_id,Gender,UGPA,LSAT,predictions,GT_score,Gender.1
2460,female,2.6,41.0,-0.06,-0.06,female
2466,male,2.6,38.0,-0.07,-0.07,male
2465,male,3.2,39.0,-0.07,-0.07,male
2488,female,3.6,46.0,-0.07,-0.07,female
2462,male,3.4,36.0,-0.07,-0.07,male
2467,male,3.1,38.0,-0.07,-0.07,male
2487,female,3.3,43.0,-0.07,-0.07,female
2490,female,3.5,42.0,-0.07,-0.07,female
2485,male,3.6,33.0,-0.07,-0.07,male
2479,male,3.0,40.0,-0.07,-0.07,male
2480,male,2.8,36.0,-0.07,-0.07,male
2481,male,3.1,32.0,-0.07,-0.07,male
2482,male,2.8,33.0,-0.07,-0.07,male
2483,male,3.2,38.0,-0.07,-0.07,male
2477,female,3.2,39.0,-0.07,-0.07,female
2486,male,3.3,34.0,-0.07,-0.07,male
2491,male,3.5,38.0,-0.07,-0.07,male
2492,male,3.4,40.0,-0.07,-0.07,male
2478,male,3.4,41.0,-0.07,-0.07,male
2489,male,4.0,42.0,-0.07,-0.07,male
2468,male,3.0,40.0,-0.07,-0.07,male
2463,male,3.4,33.0,-0.07,-0.07,male
2484,male,3.3,39.0,-0.07,-0.07,male
2474,male,3.2,33.0,-0.07,-0.07,male
2470,female,2.8,30.0,-0.07,-0.07,female
2473,female,3.2,40.0,-0.07,-0.07,female
2476,female,3.5,38.0,-0.07,-0.07,female
2464,female,3.8,46.0,-0.07,-0.07,female
2469,female,3.1,38.0,-0.07,-0.07,female
2472,female,3.5,37.0,-0.07,-0.07,female
2471,male,2.9,35.0,-0.07,-0.07,male
2475,female,2.9,29.5,-0.07,-0.07,female
2497,female,3.3,44.0,-0.08,-0.08,female
2507,male,3.7,45.5,-0.08,-0.08,male
2493,male,2.9,40.0,-0.08,-0.08,male
2508,female,3.8,38.0,-0.08,-0.08,female
2494,male,4.0,35.5,-0.08,-0.08,male
2495,male,2.4,32.7,-0.08,-0.08,male
2496,male,3.8,43.0,-0.08,-0.08,male
2505,female,3.1,40.0,-0.08,-0.08,female
2498,male,3.2,41.0,-0.08,-0.08,male
2504,female,3.1,34.0,-0.08,-0.08,female
2499,male,3.3,36.0,-0.08,-0.08,male
2503,female,3.4,35.0,-0.08,-0.08,female
2509,male,2.6,37.0,-0.08,-0.08,male
2500,female,3.8,30.0,-0.08,-0.08,female
2502,female,3.2,34.0,-0.08,-0.08,female
2501,male,3.3,34.0,-0.08,-0.08,male
2506,male,3.3,37.0,-0.08,-0.08,male
2515,male,2.8,37.0,-0.09,-0.09,male
2513,female,3.8,34.5,-0.09,-0.09,female
2519,male,3.4,34.0,-0.09,-0.09,male
2516,male,3.5,38.5,-0.09,-0.09,male
2514,male,3.7,45.0,-0.09,-0.09,male
2510,female,3.6,42.0,-0.09,-0.09,female
2517,female,3.0,35.0,-0.09,-0.09,female
2511,male,2.3,28.0,-0.09,-0.09,male
2512,female,2.9,39.0,-0.09,-0.09,female
2518,female,3.2,33.0,-0.09,-0.09,female
2529,male,2.3,37.0,-0.1,-0.1,male
2522,male,3.8,35.0,-0.1,-0.1,male
2521,male,3.1,36.0,-0.1,-0.1,male
2523,male,2.8,39.0,-0.1,-0.1,male
2524,male,3.0,39.0,-0.1,-0.1,male
2527,male,2.4,34.0,-0.1,-0.1,male
2526,male,2.6,40.0,-0.1,-0.1,male
2531,male,2.2,35.0,-0.1,-0.1,male
2525,male,3.1,34.0,-0.1,-0.1,male
2532,male,3.1,38.0,-0.1,-0.1,male
2520,female,2.5,39.0,-0.1,-0.1,female
2528,female,3.6,29.0,-0.1,-0.1,female
2530,female,3.6,40.0,-0.1,-0.1,female
2540,female,3.8,33.0,-0.11,-0.11,female
2534,female,3.6,39.0,-0.11,-0.11,female
2537,female,3.1,40.0,-0.11,-0.11,female
2543,female,3.2,42.0,-0.11,-0.11,female
2544,female,2.9,30.0,-0.11,-0.11,female
2545,female,3.7,39.0,-0.11,-0.11,female
2549,female,3.0,40.0,-0.11,-0.11,female
2542,female,3.2,32.0,-0.11,-0.11,female
2548,male,3.1,42.0,-0.11,-0.11,male
2547,male,4.0,27.0,-0.11,-0.11,male
2546,male,2.9,39.0,-0.11,-0.11,male
2541,male,3.1,32.0,-0.11,-0.11,male
2539,male,3.4,41.0,-0.11,-0.11,male
2538,male,2.8,27.0,-0.11,-0.11,male
2535,male,3.2,37.0,-0.11,-0.11,male
2533,male,3.2,40.0,-0.11,-0.11,male
2536,female,3.6,36.0,-0.11,-0.11,female
2555,male,3.2,36.0,-0.12,-0.12,male
2550,male,3.7,40.0,-0.12,-0.12,male
2551,male,2.2,34.0,-0.12,-0.12,male
2554,male,3.6,44.0,-0.12,-0.12,male
2563,male,3.2,31.0,-0.12,-0.12,male
2556,male,3.4,33.0,-0.12,-0.12,male
2559,female,3.1,28.0,-0.12,-0.12,female
2561,female,2.7,34.0,-0.12,-0.12,female
2558,female,3.0,34.0,-0.12,-0.12,female
2552,female,3.3,43.0,-0.12,-0.12,female
2560,female,3.1,35.0,-0.12,-0.12,female
2553,female,3.2,31.0,-0.12,-0.12,female
2562,female,3.3,48.0,-0.12,-0.12,female
2557,female,3.3,46.0,-0.12,-0.12,female
2574,female,2.8,40.0,-0.13,-0.13,female
2573,female,3.5,32.0,-0.13,-0.13,female
2579,male,3.2,36.0,-0.13,-0.13,male
2570,female,3.3,37.0,-0.13,-0.13,female
2578,female,3.5,35.0,-0.13,-0.13,female
2567,female,3.8,47.0,-0.13,-0.13,female
2572,male,3.4,40.0,-0.13,-0.13,male
2580,male,2.5,45.0,-0.13,-0.13,male
2577,female,3.5,33.0,-0.13,-0.13,female
2564,female,3.6,33.0,-0.13,-0.13,female
2576,male,3.1,38.0,-0.13,-0.13,male
2575,male,2.7,43.0,-0.13,-0.13,male
2566,female,3.5,28.0,-0.13,-0.13,female
2571,male,3.2,36.0,-0.13,-0.13,male
2565,male,3.0,35.7,-0.13,-0.13,male
2569,male,3.2,43.0,-0.13,-0.13,male
2568,male,2.8,29.0,-0.13,-0.13,male
2592,male,3.2,30.0,-0.14,-0.14,male
2600,male,2.7,44.0,-0.14,-0.14,male
2595,male,3.5,31.5,-0.14,-0.14,male
2588,male,3.8,46.0,-0.14,-0.14,male
2586,male,3.4,32.0,-0.14,-0.14,male
2587,male,2.9,42.0,-0.14,-0.14,male
2583,male,2.7,28.5,-0.14,-0.14,male
2601,male,3.6,31.5,-0.14,-0.14,male
2585,male,2.6,41.0,-0.14,-0.14,male
2589,male,2.5,33.0,-0.14,-0.14,male
2594,male,3.7,33.0,-0.14,-0.14,male
2596,male,3.2,32.0,-0.14,-0.14,male
2597,female,2.8,39.0,-0.14,-0.14,female
2598,female,3.7,41.0,-0.14,-0.14,female
2581,female,3.9,37.0,-0.14,-0.14,female
2582,female,3.3,33.0,-0.14,-0.14,female
2590,female,2.9,37.0,-0.14,-0.14,female
2584,female,3.9,46.0,-0.14,-0.14,female
2591,female,2.8,39.0,-0.14,-0.14,female
2593,female,3.5,33.0,-0.14,-0.14,female
2599,female,3.2,33.0,-0.14,-0.14,female
2617,female,3.6,33.0,-0.15,-0.15,female
2618,female,2.9,42.0,-0.15,-0.15,female
2614,male,3.5,34.0,-0.15,-0.15,male
2602,female,2.8,42.0,-0.15,-0.15,female
2605,male,3.0,30.7,-0.15,-0.15,male
2612,male,3.9,38.0,-0.15,-0.15,male
2604,male,2.5,40.5,-0.15,-0.15,male
2620,male,3.0,33.5,-0.15,-0.15,male
2619,male,2.8,40.0,-0.15,-0.15,male
2606,male,3.2,38.0,-0.15,-0.15,male
2616,male,3.1,35.0,-0.15,-0.15,male
2610,male,3.9,38.0,-0.15,-0.15,male
2615,male,2.8,31.5,-0.15,-0.15,male
2611,female,3.4,38.0,-0.15,-0.15,female
2613,male,3.1,41.5,-0.15,-0.15,male
2607,female,3.2,36.0,-0.15,-0.15,female
2608,female,3.1,32.0,-0.15,-0.15,female
2609,female,3.8,43.0,-0.15,-0.15,female
2603,female,3.3,42.0,-0.15,-0.15,female
2622,male,3.7,39.0,-0.16,-0.16,male
2636,male,3.7,46.0,-0.16,-0.16,male
2628,female,3.3,22.0,-0.16,-0.16,female
2629,female,3.3,33.0,-0.16,-0.16,female
2621,female,3.5,36.0,-0.16,-0.16,female
2631,female,2.8,27.0,-0.16,-0.16,female
2632,female,2.9,39.0,-0.16,-0.16,female
2630,male,3.4,31.0,-0.16,-0.16,male
2637,male,3.4,39.0,-0.16,-0.16,male
2633,female,3.3,43.0,-0.16,-0.16,female
2624,male,3.2,41.0,-0.16,-0.16,male
2634,female,3.2,38.0,-0.16,-0.16,female
2626,male,3.6,39.0,-0.16,-0.16,male
2623,male,2.8,42.0,-0.16,-0.16,male
2635,male,3.5,37.0,-0.16,-0.16,male
2625,male,2.8,38.0,-0.16,-0.16,male
2627,male,2.6,31.0,-0.16,-0.16,male
2661,male,3.1,46.0,-0.17,-0.17,male
2657,male,2.7,30.5,-0.17,-0.17,male
2651,male,3.7,44.0,-0.17,-0.17,male
2650,male,2.7,36.0,-0.17,-0.17,male
2658,male,3.3,37.0,-0.17,-0.17,male
2654,female,2.5,35.0,-0.17,-0.17,female
2652,male,3.2,29.0,-0.17,-0.17,male
2638,male,3.2,28.0,-0.17,-0.17,male
2639,male,2.9,37.0,-0.17,-0.17,male
2641,male,2.4,37.0,-0.17,-0.17,male
2659,male,2.9,34.5,-0.17,-0.17,male
2653,female,3.3,36.0,-0.17,-0.17,female
2662,female,3.5,41.0,-0.17,-0.17,female
2648,female,3.0,40.0,-0.17,-0.17,female
2660,female,2.8,33.5,-0.17,-0.17,female
2646,female,3.2,39.0,-0.17,-0.17,female
2645,female,2.7,27.0,-0.17,-0.17,female
2644,female,2.1,30.0,-0.17,-0.17,female
2643,female,3.1,34.0,-0.17,-0.17,female
2647,female,3.5,27.0,-0.17,-0.17,female
2656,female,2.9,36.0,-0.17,-0.17,female
2640,female,3.4,38.0,-0.17,-0.17,female
2655,female,3.1,34.0,-0.17,-0.17,female
2642,female,3.1,37.0,-0.17,-0.17,female
2649,female,3.2,35.0,-0.17,-0.17,female
2663,female,3.4,39.0,-0.18,-0.18,female
2664,female,3.5,31.0,-0.18,-0.18,female
2666,female,3.1,40.0,-0.18,-0.18,female
2670,male,3.4,31.0,-0.18,-0.18,male
2668,female,2.9,37.0,-0.18,-0.18,female
2669,female,3.4,45.0,-0.18,-0.18,female
2667,female,3.8,48.0,-0.18,-0.18,female
2665,female,3.9,34.0,-0.18,-0.18,female
2678,female,4.0,40.0,-0.19,-0.19,female
2671,female,3.3,38.0,-0.19,-0.19,female
2675,male,3.2,40.0,-0.19,-0.19,male
2674,male,3.9,40.0,-0.19,-0.19,male
2672,male,3.7,42.0,-0.19,-0.19,male
2676,female,3.3,37.0,-0.19,-0.19,female
2680,female,3.8,37.0,-0.19,-0.19,female
2679,female,3.7,44.0,-0.19,-0.19,female
2673,female,2.8,36.0,-0.19,-0.19,female
2677,female,3.6,30.0,-0.19,-0.19,female
2683,male,3.2,31.0,-0.2,-0.2,male
2685,male,2.4,29.0,-0.2,-0.2,male
2689,male,3.3,39.0,-0.2,-0.2,male
2682,male,2.5,43.0,-0.2,-0.2,male
2688,male,3.1,33.0,-0.2,-0.2,male
2696,male,3.3,35.5,-0.2,-0.2,male
2681,male,2.9,30.0,-0.2,-0.2,male
2684,male,3.4,40.0,-0.2,-0.2,male
2690,male,2.5,33.5,-0.2,-0.2,male
2686,male,2.8,34.0,-0.2,-0.2,male
2695,male,3.5,41.0,-0.2,-0.2,male
2687,female,3.0,37.0,-0.2,-0.2,female
2691,female,3.9,35.5,-0.2,-0.2,female
2692,female,3.6,42.0,-0.2,-0.2,female
2693,female,2.9,30.0,-0.2,-0.2,female
2694,female,2.3,46.0,-0.2,-0.2,female
2713,male,3.6,42.0,-0.21,-0.21,male
2712,male,3.8,44.0,-0.21,-0.21,male
2711,male,2.5,39.0,-0.21,-0.21,male
2709,male,3.2,48.0,-0.21,-0.21,male
2707,male,3.2,33.0,-0.21,-0.21,male
2704,male,3.4,42.0,-0.21,-0.21,male
2699,male,3.2,36.5,-0.21,-0.21,male
2698,male,3.5,38.0,-0.21,-0.21,male
2706,male,3.6,34.5,-0.21,-0.21,male
2705,male,2.5,40.0,-0.21,-0.21,male
2700,female,3.8,39.0,-0.21,-0.21,female
2697,female,3.6,31.0,-0.21,-0.21,female
2710,female,2.9,33.5,-0.21,-0.21,female
2708,female,3.0,33.5,-0.21,-0.21,female
2702,female,3.4,33.0,-0.21,-0.21,female
2701,female,3.8,44.0,-0.21,-0.21,female
2703,female,3.5,30.0,-0.21,-0.21,female
2727,female,3.8,42.0,-0.22,-0.22,female
2718,male,3.4,37.0,-0.22,-0.22,male
2719,male,3.7,40.0,-0.22,-0.22,male
2721,male,3.7,45.0,-0.22,-0.22,male
2714,male,3.6,41.0,-0.22,-0.22,male
2717,male,3.8,43.0,-0.22,-0.22,male
2726,male,3.1,36.5,-0.22,-0.22,male
2725,male,2.9,35.0,-0.22,-0.22,male
2734,male,3.7,32.0,-0.22,-0.22,male
2731,male,2.2,37.0,-0.22,-0.22,male
2728,female,2.5,35.0,-0.22,-0.22,female
2735,female,3.4,38.0,-0.22,-0.22,female
2729,male,2.7,38.0,-0.22,-0.22,male
2723,male,2.8,27.5,-0.22,-0.22,male
2732,female,2.7,39.0,-0.22,-0.22,female
2733,female,3.0,35.0,-0.22,-0.22,female
2722,female,3.5,45.0,-0.22,-0.22,female
2724,female,3.3,39.0,-0.22,-0.22,female
2720,female,1.9,42.0,-0.22,-0.22,female
2716,female,3.0,38.0,-0.22,-0.22,female
2715,female,3.1,41.0,-0.22,-0.22,female
2730,male,2.8,33.5,-0.22,-0.22,male
2742,male,3.2,44.0,-0.23,-0.23,male
2747,male,3.4,45.0,-0.23,-0.23,male
2743,male,2.7,32.5,-0.23,-0.23,male
2737,male,3.4,41.0,-0.23,-0.23,male
2736,male,3.7,34.5,-0.23,-0.23,male
2748,female,3.2,39.0,-0.23,-0.23,female
2746,female,3.3,39.0,-0.23,-0.23,female
2740,female,2.4,40.0,-0.23,-0.23,female
2738,female,2.9,33.0,-0.23,-0.23,female
2744,female,3.2,36.0,-0.23,-0.23,female
2745,female,2.8,37.0,-0.23,-0.23,female
2741,female,3.8,24.0,-0.23,-0.23,female
2739,female,3.2,37.0,-0.23,-0.23,female
2770,male,2.7,37.0,-0.24,-0.24,male
2760,female,3.0,29.0,-0.24,-0.24,female
2764,male,3.7,45.0,-0.24,-0.24,male
2765,male,3.9,44.0,-0.24,-0.24,male
2771,male,3.6,40.0,-0.24,-0.24,male
2769,male,3.2,42.0,-0.24,-0.24,male
2750,female,3.1,42.0,-0.24,-0.24,female
2752,male,2.7,32.0,-0.24,-0.24,male
2757,male,3.5,36.0,-0.24,-0.24,male
2756,male,3.1,33.0,-0.24,-0.24,male
2755,male,2.8,35.0,-0.24,-0.24,male
2754,male,2.6,34.0,-0.24,-0.24,male
2753,male,3.3,31.0,-0.24,-0.24,male
2751,male,3.9,34.0,-0.24,-0.24,male
2749,male,2.8,34.0,-0.24,-0.24,male
2773,male,3.6,32.0,-0.24,-0.24,male
2768,male,3.3,37.0,-0.24,-0.24,male
2772,female,3.3,42.0,-0.24,-0.24,female
2759,female,3.2,37.0,-0.24,-0.24,female
2763,female,2.7,29.0,-0.24,-0.24,female
2767,female,3.2,32.0,-0.24,-0.24,female
2761,female,2.8,41.0,-0.24,-0.24,female
2766,female,3.9,38.0,-0.24,-0.24,female
2762,female,3.7,34.0,-0.24,-0.24,female
2758,female,3.6,33.0,-0.24,-0.24,female
2784,female,4.1,39.0,-0.25,-0.25,female
2783,male,3.4,36.0,-0.25,-0.25,male
2782,female,3.3,26.0,-0.25,-0.25,female
2776,male,2.6,37.0,-0.25,-0.25,male
2779,female,3.6,41.0,-0.25,-0.25,female
2785,female,2.4,42.0,-0.25,-0.25,female
2781,male,2.4,20.3,-0.25,-0.25,male
2786,male,3.2,31.0,-0.25,-0.25,male
2780,male,2.4,25.0,-0.25,-0.25,male
2787,male,2.9,38.0,-0.25,-0.25,male
2777,male,3.4,38.0,-0.25,-0.25,male
2775,male,2.9,31.5,-0.25,-0.25,male
2778,female,3.4,42.0,-0.25,-0.25,female
2774,male,2.9,34.0,-0.25,-0.25,male
2799,male,4.0,42.0,-0.26,-0.26,male
2788,male,3.2,40.0,-0.26,-0.26,male
2800,male,3.0,38.0,-0.26,-0.26,male
2801,male,3.2,32.0,-0.26,-0.26,male
2795,male,3.6,48.0,-0.26,-0.26,male
2797,male,3.3,35.0,-0.26,-0.26,male
2798,male,3.4,44.0,-0.26,-0.26,male
2804,male,4.0,32.0,-0.26,-0.26,male
2805,male,3.1,37.0,-0.26,-0.26,male
2792,female,3.3,39.0,-0.26,-0.26,female
2793,female,2.7,41.0,-0.26,-0.26,female
2796,female,3.0,33.5,-0.26,-0.26,female
2802,female,3.0,33.0,-0.26,-0.26,female
2791,female,3.8,48.0,-0.26,-0.26,female
2790,female,2.4,42.0,-0.26,-0.26,female
2794,female,3.5,34.0,-0.26,-0.26,female
2789,female,3.0,45.0,-0.26,-0.26,female
2803,female,2.9,42.0,-0.26,-0.26,female
2811,female,2.4,41.0,-0.27,-0.27,female
2816,female,3.2,43.0,-0.27,-0.27,female
2814,male,3.6,46.0,-0.27,-0.27,male
2812,male,2.8,35.0,-0.27,-0.27,male
2806,male,2.6,41.0,-0.27,-0.27,male
2810,female,3.2,32.0,-0.27,-0.27,female
2809,female,3.4,34.0,-0.27,-0.27,female
2808,female,3.1,36.0,-0.27,-0.27,female
2813,male,3.2,32.0,-0.27,-0.27,male
2807,female,2.4,33.0,-0.27,-0.27,female
2815,female,3.7,42.0,-0.27,-0.27,female
2835,male,3.6,34.0,-0.28,-0.28,male
2836,male,3.6,43.0,-0.28,-0.28,male
2827,male,3.2,36.0,-0.28,-0.28,male
2837,male,3.2,35.0,-0.28,-0.28,male
2830,male,3.0,42.0,-0.28,-0.28,male
2817,male,2.7,42.0,-0.28,-0.28,male
2823,male,3.2,48.0,-0.28,-0.28,male
2828,male,3.1,37.0,-0.28,-0.28,male
2818,male,3.3,30.0,-0.28,-0.28,male
2821,male,3.2,33.0,-0.28,-0.28,male
2820,male,2.9,41.0,-0.28,-0.28,male
2826,male,3.0,44.0,-0.28,-0.28,male
2842,male,3.5,37.5,-0.28,-0.28,male
2839,male,2.7,39.0,-0.28,-0.28,male
2834,female,3.9,30.0,-0.28,-0.28,female
2829,female,4.0,36.0,-0.28,-0.28,female
2841,female,3.2,38.0,-0.28,-0.28,female
2843,female,3.9,35.0,-0.28,-0.28,female
2832,female,2.6,30.5,-0.28,-0.28,female
2831,female,3.5,41.0,-0.28,-0.28,female
2825,female,3.6,38.0,-0.28,-0.28,female
2833,female,2.7,39.0,-0.28,-0.28,female
2824,female,2.8,33.0,-0.28,-0.28,female
2838,female,3.0,32.5,-0.28,-0.28,female
2840,female,2.7,35.0,-0.28,-0.28,female
2822,female,3.1,27.3,-0.28,-0.28,female
2819,female,4.0,35.0,-0.28,-0.28,female
2859,male,3.6,41.0,-0.29,-0.29,male
2858,male,3.2,38.0,-0.29,-0.29,male
2849,female,3.8,45.0,-0.29,-0.29,female
2857,male,2.5,37.0,-0.29,-0.29,male
2855,male,3.1,30.0,-0.29,-0.29,male
2854,male,2.4,42.0,-0.29,-0.29,male
2850,male,3.4,38.0,-0.29,-0.29,male
2848,male,2.6,42.0,-0.29,-0.29,male
2847,male,3.9,34.0,-0.29,-0.29,male
2846,male,3.5,45.0,-0.29,-0.29,male
2845,male,3.3,27.0,-0.29,-0.29,male
2856,male,3.4,36.0,-0.29,-0.29,male
2844,female,3.2,32.5,-0.29,-0.29,female
2852,female,3.9,34.0,-0.29,-0.29,female
2851,female,3.3,34.0,-0.29,-0.29,female
2860,female,3.5,44.0,-0.29,-0.29,female
2853,female,3.4,40.0,-0.29,-0.29,female
2873,male,3.0,37.0,-0.3,-0.3,male
2869,female,3.9,33.0,-0.3,-0.3,female
2876,male,3.6,31.0,-0.3,-0.3,male
2871,male,2.6,41.0,-0.3,-0.3,male
2872,male,3.2,42.0,-0.3,-0.3,male
2865,male,2.6,38.0,-0.3,-0.3,male
2875,female,3.5,40.0,-0.3,-0.3,female
2870,male,2.8,46.0,-0.3,-0.3,male
2877,female,3.3,39.0,-0.3,-0.3,female
2861,male,3.2,40.0,-0.3,-0.3,male
2878,female,2.5,18.0,-0.3,-0.3,female
2879,female,3.4,28.0,-0.3,-0.3,female
2864,male,3.1,39.0,-0.3,-0.3,male
2868,female,2.7,32.0,-0.3,-0.3,female
2862,male,3.0,28.0,-0.3,-0.3,male
2867,female,3.2,37.0,-0.3,-0.3,female
2866,female,3.5,38.0,-0.3,-0.3,female
2863,female,3.3,37.0,-0.3,-0.3,female
2874,male,2.3,35.5,-0.3,-0.3,male
2880,male,3.5,34.0,-0.31,-0.31,male
2882,male,2.8,39.0,-0.31,-0.31,male
2887,male,2.9,37.0,-0.31,-0.31,male
2886,male,3.5,32.5,-0.31,-0.31,male
2884,female,3.2,44.0,-0.31,-0.31,female
2883,female,4.0,32.0,-0.31,-0.31,female
2881,female,2.4,40.0,-0.31,-0.31,female
2885,male,2.7,29.0,-0.31,-0.31,male
2906,male,3.3,38.0,-0.32,-0.32,male
2904,male,2.9,33.0,-0.32,-0.32,male
2894,male,3.8,39.0,-0.32,-0.32,male
2896,male,3.3,39.0,-0.32,-0.32,male
2890,male,3.3,38.0,-0.32,-0.32,male
2900,male,2.7,32.0,-0.32,-0.32,male
2897,male,3.9,43.0,-0.32,-0.32,male
2911,male,2.6,37.0,-0.32,-0.32,male
2898,male,2.9,37.0,-0.32,-0.32,male
2910,male,3.0,37.0,-0.32,-0.32,male
2907,male,3.4,39.0,-0.32,-0.32,male
2903,male,3.0,42.0,-0.32,-0.32,male
2908,male,3.0,35.0,-0.32,-0.32,male
2891,male,3.4,40.0,-0.32,-0.32,male
2895,female,3.4,37.0,-0.32,-0.32,female
2892,male,2.3,37.0,-0.32,-0.32,male
2909,female,3.7,33.0,-0.32,-0.32,female
2905,female,3.7,36.0,-0.32,-0.32,female
2902,female,2.2,41.0,-0.32,-0.32,female
2901,female,3.5,38.0,-0.32,-0.32,female
2899,female,3.3,34.0,-0.32,-0.32,female
2888,female,3.0,34.0,-0.32,-0.32,female
2889,female,3.3,26.5,-0.32,-0.32,female
2893,male,2.9,40.0,-0.32,-0.32,male
2923,female,3.1,33.7,-0.33,-0.33,female
2918,male,3.3,33.0,-0.33,-0.33,male
2921,male,2.6,38.0,-0.33,-0.33,male
2922,male,3.3,40.0,-0.33,-0.33,male
2920,female,2.4,37.0,-0.33,-0.33,female
2917,male,3.7,48.0,-0.33,-0.33,male
2919,female,2.8,35.0,-0.33,-0.33,female
2915,female,2.2,33.0,-0.33,-0.33,female
2912,male,3.2,42.0,-0.33,-0.33,male
2914,female,3.0,30.0,-0.33,-0.33,female
2916,male,3.1,36.0,-0.33,-0.33,male
2913,female,2.7,29.0,-0.33,-0.33,female
2930,male,3.4,37.0,-0.34,-0.34,male
2934,male,2.9,33.0,-0.34,-0.34,male
2927,male,3.3,45.0,-0.34,-0.34,male
2931,male,3.5,46.0,-0.34,-0.34,male
2933,male,3.4,27.0,-0.34,-0.34,male
2925,female,3.0,36.0,-0.34,-0.34,female
2929,female,3.2,44.0,-0.34,-0.34,female
2932,female,3.2,31.0,-0.34,-0.34,female
2928,female,3.1,28.0,-0.34,-0.34,female
2926,female,3.5,40.0,-0.34,-0.34,female
2924,female,3.8,41.0,-0.34,-0.34,female
2942,female,3.4,38.0,-0.35,-0.35,female
2947,male,2.8,38.0,-0.35,-0.35,male
2938,male,2.8,38.0,-0.35,-0.35,male
2951,male,2.8,43.0,-0.35,-0.35,male
2939,male,3.2,38.0,-0.35,-0.35,male
2952,male,2.8,35.0,-0.35,-0.35,male
2936,female,3.4,37.0,-0.35,-0.35,female
2941,male,2.3,33.0,-0.35,-0.35,male
2950,female,3.0,29.0,-0.35,-0.35,female
2944,male,2.8,40.0,-0.35,-0.35,male
2949,female,2.9,29.0,-0.35,-0.35,female
2948,female,3.1,34.0,-0.35,-0.35,female
2946,female,2.8,42.0,-0.35,-0.35,female
2945,female,3.8,36.0,-0.35,-0.35,female
2943,female,3.1,42.0,-0.35,-0.35,female
2937,female,3.7,41.0,-0.35,-0.35,female
2935,female,3.9,38.0,-0.35,-0.35,female
2940,female,3.7,41.0,-0.35,-0.35,female
2968,male,3.9,37.0,-0.36,-0.36,male
2962,male,3.8,33.0,-0.36,-0.36,male
2953,male,3.2,40.0,-0.36,-0.36,male
2957,male,2.6,38.0,-0.36,-0.36,male
2964,male,3.6,41.0,-0.36,-0.36,male
2954,male,3.4,28.5,-0.36,-0.36,male
2963,male,3.2,38.0,-0.36,-0.36,male
2969,male,3.7,31.0,-0.36,-0.36,male
2955,male,3.7,40.0,-0.36,-0.36,male
2956,female,3.1,31.0,-0.36,-0.36,female
2958,female,3.3,37.0,-0.36,-0.36,female
2959,female,3.5,38.0,-0.36,-0.36,female
2960,female,3.4,29.0,-0.36,-0.36,female
2961,female,2.9,32.5,-0.36,-0.36,female
2965,female,3.3,33.0,-0.36,-0.36,female
2966,female,2.5,25.0,-0.36,-0.36,female
2967,female,3.0,35.0,-0.36,-0.36,female
2970,female,3.4,38.0,-0.36,-0.36,female
2980,male,2.6,32.0,-0.37,-0.37,male
2981,male,3.3,37.0,-0.37,-0.37,male
2973,male,3.2,48.0,-0.37,-0.37,male
2972,male,2.8,39.0,-0.37,-0.37,male
2985,male,2.9,41.5,-0.37,-0.37,male
2979,male,3.0,21.5,-0.37,-0.37,male
2971,male,3.7,44.0,-0.37,-0.37,male
2984,male,2.8,35.0,-0.37,-0.37,male
2976,female,3.8,39.0,-0.37,-0.37,female
2983,female,3.4,38.0,-0.37,-0.37,female
2982,female,3.3,35.5,-0.37,-0.37,female
2975,female,3.1,37.0,-0.37,-0.37,female
2978,female,3.6,31.5,-0.37,-0.37,female
2977,female,3.4,38.0,-0.37,-0.37,female
2974,female,3.3,32.0,-0.37,-0.37,female
2987,female,2.8,39.0,-0.38,-0.38,female
2989,male,3.8,39.0,-0.38,-0.38,male
2990,male,2.8,39.0,-0.38,-0.38,male
2986,male,2.7,39.0,-0.38,-0.38,male
2988,male,2.7,35.0,-0.38,-0.38,male
2993,female,3.4,44.0,-0.38,-0.38,female
2991,female,2.9,34.0,-0.38,-0.38,female
2992,female,3.1,37.5,-0.38,-0.38,female
2996,male,2.9,41.0,-0.39,-0.39,male
3000,male,2.9,45.0,-0.39,-0.39,male
3007,male,3.5,39.0,-0.39,-0.39,male
3011,male,3.2,37.0,-0.39,-0.39,male
3001,male,3.4,36.0,-0.39,-0.39,male
3006,male,3.2,36.0,-0.39,-0.39,male
3003,male,3.0,31.0,-0.39,-0.39,male
3013,male,3.3,39.0,-0.39,-0.39,male
3015,male,3.7,46.0,-0.39,-0.39,male
2999,male,3.5,46.0,-0.39,-0.39,male
3016,female,3.9,37.0,-0.39,-0.39,female
3002,female,3.1,42.0,-0.39,-0.39,female
2998,female,3.1,28.5,-0.39,-0.39,female
2994,female,3.7,39.0,-0.39,-0.39,female
3014,female,3.3,46.0,-0.39,-0.39,female
3012,female,3.0,31.0,-0.39,-0.39,female
3010,female,3.4,41.0,-0.39,-0.39,female
3008,female,3.3,32.0,-0.39,-0.39,female
3005,female,3.1,38.0,-0.39,-0.39,female
3009,male,3.7,32.0,-0.39,-0.39,male
3004,female,3.3,32.0,-0.39,-0.39,female
2995,female,3.5,21.0,-0.39,-0.39,female
2997,female,2.8,40.0,-0.39,-0.39,female
3035,female,3.7,30.0,-0.4,-0.4,female
3031,male,3.0,33.0,-0.4,-0.4,male
