unique_id,Gender,UGPA,LSAT,ZFYA
4781,male,3.5,36.0,-0.53
3784,male,3.1,35.0,-0.53
18189,female,2.6,24.0,-0.53
19233,male,3.4,34.0,-0.54
16611,female,3.2,44.0,-0.54
10138,female,3.0,37.0,-0.54
17488,female,3.3,34.5,-0.54
13051,female,2.3,34.0,-0.54
4527,female,3.3,33.0,-0.54
837,male,3.4,33.5,-0.54
21089,female,2.9,33.0,-0.54
2779,female,3.7,37.0,-0.54
12607,female,3.6,30.0,-0.54
16366,male,3.4,41.0,-0.54
8166,female,3.5,44.0,-0.54
8190,male,3.6,37.0,-0.55
16518,female,3.6,34.0,-0.55
21244,male,3.0,43.0,-0.55
11544,female,2.8,32.0,-0.55
6963,female,2.8,33.0,-0.55
20573,male,2.6,39.0,-0.55
1498,male,3.1,41.0,-0.55
10544,male,3.5,44.0,-0.55
7302,female,3.5,33.0,-0.55
12628,male,2.8,30.0,-0.55
8469,male,3.0,35.0,-0.55
10513,female,3.5,38.0,-0.55
2910,female,3.0,45.0,-0.55
11139,female,3.8,44.0,-0.55
21697,male,3.2,37.0,-0.55
4548,male,2.8,35.0,-0.55
21726,male,2.7,38.0,-0.56
1871,female,3.0,38.0,-0.56
16659,female,2.9,31.0,-0.56
886,female,3.4,33.0,-0.56
20682,female,2.8,31.0,-0.56
19802,female,3.3,31.0,-0.56
1349,male,3.4,39.0,-0.56
10648,male,2.9,23.0,-0.56
13635,female,3.8,45.0,-0.56
3361,female,2.7,35.0,-0.56
2963,male,3.5,44.0,-0.56
3343,female,3.4,38.0,-0.56
16729,female,3.3,37.0,-0.56
5443,male,3.5,40.0,-0.56
2554,female,3.7,44.0,-0.56
13427,male,2.8,42.0,-0.56
6427,female,3.1,25.5,-0.56
14554,female,3.3,27.0,-0.56
18629,male,3.1,41.0,-0.56
4789,female,3.0,40.0,-0.57
17827,female,3.5,30.5,-0.57
5659,female,3.0,29.0,-0.57
21186,female,3.2,37.0,-0.57
20503,male,2.6,37.0,-0.57
13681,female,3.0,35.5,-0.57
8473,male,3.1,33.0,-0.57
2812,female,3.1,43.0,-0.57
485,male,3.1,46.0,-0.57
14997,male,3.3,38.0,-0.57
1321,male,3.6,37.0,-0.57
16339,female,3.0,36.0,-0.57
6001,male,2.8,35.0,-0.58
3226,male,3.5,32.5,-0.58
7078,female,2.5,26.0,-0.58
3592,female,1.8,26.5,-0.58
18064,female,4.0,39.0,-0.58
7765,male,3.1,28.0,-0.58
13598,male,3.5,44.0,-0.58
17966,male,3.5,37.0,-0.58
7141,male,2.6,25.0,-0.58
3910,male,3.3,39.0,-0.58
1193,male,4.0,34.0,-0.58
6544,female,2.9,30.7,-0.58
14161,male,2.8,35.0,-0.58
13040,female,2.9,38.0,-0.58
535,male,2.8,38.0,-0.58
1997,female,3.5,26.0,-0.58
10274,female,2.9,34.5,-0.58
13838,female,3.0,37.5,-0.58
7746,female,3.6,39.0,-0.58
4398,female,3.4,42.0,-0.58
3471,female,3.1,41.0,-0.58
9592,female,3.0,37.0,-0.59
13433,female,3.0,42.0,-0.59
13725,female,2.3,42.0,-0.59
13389,male,3.3,31.0,-0.59
12921,male,3.0,43.0,-0.59
20118,male,3.6,40.0,-0.59
5097,female,2.6,32.0,-0.59
12338,female,2.9,32.0,-0.59
17793,female,2.8,32.0,-0.59
5203,female,2.9,41.0,-0.59
5020,female,3.0,34.0,-0.59
19675,male,3.3,39.0,-0.59
5596,female,2.9,34.0,-0.59
9761,female,3.2,40.0,-0.59
15809,female,3.7,36.0,-0.59
11186,male,3.1,25.5,-0.59
14675,female,2.6,39.0,-0.59
518,female,2.5,42.0,-0.59
4645,male,2.5,28.0,-0.59
1166,female,3.4,36.0,-0.6
5461,female,3.5,44.0,-0.6
15057,male,3.1,33.0,-0.6
9857,female,3.5,29.5,-0.6
10381,female,3.8,39.0,-0.6
8098,female,3.8,40.0,-0.6
16054,female,2.9,33.0,-0.6
6434,female,2.9,38.0,-0.6
13973,female,3.5,38.0,-0.6
16208,male,3.7,44.0,-0.6
8294,male,3.5,35.0,-0.6
17859,male,2.7,35.0,-0.6
9950,female,3.2,31.0,-0.6
15088,female,3.2,33.0,-0.6
11707,male,3.0,40.0,-0.6
9859,female,3.7,28.5,-0.6
13976,male,3.8,34.0,-0.6
2824,male,3.4,29.0,-0.6
17621,female,3.1,30.0,-0.61
14769,male,3.7,44.0,-0.61
7842,male,3.1,41.0,-0.61
4065,male,3.6,32.0,-0.61
3007,female,3.5,48.0,-0.61
6341,female,3.1,44.0,-0.61
14840,female,2.9,42.0,-0.61
16285,male,2.9,36.0,-0.61
8905,male,3.6,36.0,-0.61
9249,female,3.4,38.0,-0.61
4542,female,2.6,38.0,-0.62
1461,female,3.5,47.0,-0.62
4746,female,3.0,37.0,-0.62
13479,female,3.9,35.0,-0.62
20449,male,3.5,39.0,-0.62
17677,female,3.0,35.0,-0.62
16534,male,3.0,35.0,-0.62
1477,male,3.6,36.0,-0.62
11497,male,3.0,36.0,-0.62
14500,female,3.7,30.0,-0.62
18961,male,3.6,46.0,-0.63
777,female,3.9,42.0,-0.63
9001,female,2.2,31.0,-0.63
20611,female,3.4,28.0,-0.63
8354,female,3.6,34.0,-0.63
5872,male,3.5,40.0,-0.63
78,male,2.8,34.0,-0.63
10082,female,3.1,33.0,-0.63
60,female,2.4,35.5,-0.63
4359,male,3.5,40.0,-0.63
9516,female,3.1,38.0,-0.63
9910,female,3.5,30.0,-0.64
2804,male,3.2,37.0,-0.64
18517,female,3.2,37.0,-0.64
10335,female,2.9,37.0,-0.64
8544,female,3.4,34.0,-0.64
14672,female,3.2,38.0,-0.64
12204,male,3.0,35.0,-0.64
4769,female,3.7,35.0,-0.64
20951,female,3.3,37.0,-0.64
13453,female,2.9,33.0,-0.64
10358,male,2.5,41.0,-0.64
11840,female,2.8,41.0,-0.64
12221,male,3.7,36.0,-0.64
16642,female,3.2,42.0,-0.64
5260,male,2.9,41.0,-0.64
13654,male,3.1,36.0,-0.64
6494,female,3.2,37.0,-0.64
19716,male,3.7,30.0,-0.64
10661,female,1.8,19.7,-0.64
13421,male,3.2,39.0,-0.65
1947,female,3.3,41.0,-0.65
10806,male,3.1,38.0,-0.65
18499,female,2.8,36.0,-0.65
18413,male,3.2,33.0,-0.65
15625,female,3.6,41.0,-0.65
18645,male,3.3,35.0,-0.65
18086,female,3.7,39.0,-0.65
17899,male,3.3,40.0,-0.65
2351,male,3.2,37.0,-0.65
12015,female,3.2,31.0,-0.65
2029,male,2.8,38.0,-0.66
13085,female,2.1,31.0,-0.66
12170,male,3.1,37.0,-0.66
4597,female,3.2,31.0,-0.66
1218,female,3.7,28.0,-0.66
5109,female,2.6,37.0,-0.66
16129,male,3.2,35.0,-0.66
4636,female,3.1,33.0,-0.66
20467,male,3.7,34.0,-0.66
10023,male,2.9,28.0,-0.66
488,male,3.7,40.0,-0.66
2228,male,2.6,32.0,-0.66
21752,female,3.1,30.0,-0.66
12942,male,3.1,42.0,-0.66
6460,male,3.6,36.0,-0.67
6438,male,3.1,38.0,-0.67
11717,male,3.1,36.0,-0.67
1916,male,2.5,33.0,-0.67
10686,male,2.8,29.0,-0.67
16463,female,2.8,37.0,-0.67
14372,female,2.8,36.0,-0.67
17718,male,2.4,33.0,-0.67
11652,female,3.1,35.0,-0.67
11284,female,3.4,40.0,-0.67
14204,female,3.6,31.5,-0.67
8775,male,3.0,35.5,-0.67
15433,female,2.4,36.0,-0.68
15656,male,3.6,34.0,-0.68
618,female,2.0,31.5,-0.68
1094,female,2.9,40.0,-0.68
8236,female,3.8,40.0,-0.68
9693,female,3.2,41.0,-0.68
12416,female,3.1,35.0,-0.68
3183,male,3.7,33.0,-0.68
13738,male,3.2,42.0,-0.68
2521,male,3.8,41.0,-0.69
18122,female,2.6,41.0,-0.69
3909,male,3.0,38.0,-0.69
12715,male,2.6,23.5,-0.69
6290,male,2.7,34.0,-0.69
18929,male,3.9,44.0,-0.69
18922,male,2.9,45.0,-0.69
18816,female,3.5,42.0,-0.69
5757,female,2.2,36.0,-0.69
3371,male,3.2,24.0,-0.69
13071,female,3.6,39.0,-0.69
7782,female,3.5,44.0,-0.69
12054,male,3.3,30.5,-0.69
14773,male,3.8,43.5,-0.69
13574,female,3.0,37.0,-0.69
18350,female,2.9,39.0,-0.69
8688,male,3.6,21.7,-0.69
2086,female,2.6,32.0,-0.7
12288,female,2.9,38.5,-0.7
19534,female,3.7,36.0,-0.7
2307,male,2.6,34.0,-0.7
16563,male,3.0,27.5,-0.7
4194,female,3.4,31.0,-0.7
18045,female,3.4,43.0,-0.7
14837,female,3.2,41.0,-0.7
19424,female,3.7,40.0,-0.7
4491,female,2.8,35.0,-0.71
13145,female,3.1,41.0,-0.71
500,female,3.3,32.3,-0.71
7199,female,3.2,36.0,-0.71
7996,male,3.3,34.0,-0.71
11888,male,3.3,20.0,-0.71
17034,female,3.2,30.0,-0.71
1805,male,3.1,40.0,-0.71
20955,female,3.2,39.0,-0.71
15504,female,3.4,41.0,-0.71
4679,female,3.2,33.0,-0.71
9354,female,3.1,31.0,-0.71
1978,male,2.9,27.0,-0.71
2358,male,3.4,34.0,-0.72
11204,female,2.8,36.0,-0.72
19538,male,3.1,37.0,-0.72
11314,male,3.3,44.0,-0.72
4861,female,2.8,35.0,-0.72
1341,female,3.3,48.0,-0.72
11287,female,3.1,41.0,-0.72
21772,female,2.9,30.0,-0.72
2357,male,2.6,37.0,-0.72
14425,male,3.0,33.0,-0.72
706,female,3.8,29.5,-0.72
736,male,3.7,39.5,-0.72
20438,male,3.1,45.0,-0.73
16815,male,2.3,33.0,-0.73
20214,female,3.7,38.0,-0.73
3955,male,2.5,40.0,-0.73
5197,male,3.3,24.0,-0.73
7481,female,3.6,35.0,-0.73
12187,female,3.2,43.0,-0.73
6409,female,3.2,33.0,-0.73
6538,female,3.2,29.5,-0.73
5933,female,2.6,33.0,-0.73
20613,female,3.7,31.0,-0.73
13194,male,3.2,42.0,-0.73
17322,female,3.2,42.0,-0.73
12207,male,3.5,37.0,-0.73
6742,male,2.9,26.0,-0.74
4931,female,2.9,22.7,-0.74
9867,female,3.1,42.0,-0.74
11810,female,2.9,30.0,-0.74
944,female,3.4,41.0,-0.74
6080,male,3.4,35.0,-0.74
2901,male,2.6,40.5,-0.74
15166,female,2.4,30.0,-0.74
15422,male,3.0,28.7,-0.74
14120,male,3.9,32.0,-0.74
1227,female,3.1,42.0,-0.75
14016,female,3.0,38.0,-0.75
14736,female,3.3,26.5,-0.75
16293,female,3.1,27.0,-0.75
14306,female,2.6,43.0,-0.75
849,male,2.6,37.0,-0.75
13138,female,3.2,41.0,-0.75
14515,male,3.7,40.0,-0.75
2962,male,3.7,45.0,-0.75
20477,female,3.2,37.0,-0.75
17273,female,2.7,44.0,-0.75
14125,male,3.0,33.0,-0.75
7292,female,2.9,37.0,-0.75
2234,male,2.8,37.0,-0.76
16247,female,3.8,38.0,-0.76
2445,female,2.5,28.5,-0.76
12650,male,2.7,30.0,-0.76
2333,male,2.7,22.0,-0.76
1695,female,3.6,40.0,-0.76
20905,female,3.3,43.0,-0.76
8990,female,3.0,39.0,-0.76
6362,female,2.5,38.0,-0.76
5794,male,3.0,38.0,-0.76
21637,female,3.2,28.0,-0.76
19674,male,3.5,32.0,-0.77
15653,female,3.7,32.0,-0.77
7275,male,2.8,39.0,-0.77
2204,female,3.6,38.0,-0.77
16332,female,3.3,31.0,-0.77
15887,female,2.9,31.0,-0.77
18046,female,3.6,41.0,-0.77
3450,female,3.0,38.0,-0.77
18551,male,3.4,37.0,-0.77
11166,female,2.5,32.0,-0.78
15227,female,3.3,32.0,-0.78
543,female,2.6,38.0,-0.78
6903,male,2.8,29.0,-0.78
4399,female,2.5,40.0,-0.78
522,male,2.9,36.0,-0.78
4736,female,3.2,40.0,-0.78
13996,female,3.1,40.0,-0.78
17908,female,3.8,40.0,-0.78
16863,female,1.9,22.5,-0.79
2268,female,2.8,38.0,-0.79
11379,male,3.6,26.0,-0.79
10672,male,2.3,15.7,-0.79
9297,male,3.4,35.0,-0.79
11333,male,3.7,37.0,-0.79
7387,male,2.7,32.0,-0.79
2684,female,2.9,40.0,-0.79
19846,male,3.2,37.0,-0.79
5355,male,3.6,40.0,-0.79
19207,female,3.0,40.0,-0.79
21429,male,3.1,37.5,-0.79
17446,male,3.8,32.5,-0.8
13346,female,2.8,39.0,-0.8
20085,male,3.7,31.0,-0.8
3184,female,3.3,32.0,-0.8
4980,female,3.0,35.0,-0.8
13452,male,3.2,39.0,-0.8
21190,male,3.1,40.0,-0.8
5022,female,2.5,37.0,-0.8
9597,female,2.3,37.0,-0.8
21218,male,3.3,43.0,-0.8
17344,female,2.4,32.0,-0.8
12966,female,2.6,24.0,-0.8
5664,female,2.2,45.0,-0.81
4901,male,3.2,32.0,-0.81
9027,male,3.9,35.0,-0.81
1622,male,3.3,40.0,-0.81
3770,male,3.1,37.0,-0.81
6487,female,2.9,41.0,-0.81
4694,male,2.9,23.0,-0.81
14711,male,3.0,36.0,-0.81
20570,male,3.5,30.0,-0.81
20475,male,3.0,29.5,-0.81
7521,female,3.2,33.0,-0.82
2405,male,3.2,37.0,-0.82
15566,male,3.0,42.0,-0.82
20999,female,3.5,33.0,-0.82
19254,female,2.5,40.0,-0.82
674,female,3.3,33.0,-0.82
19798,female,2.4,40.0,-0.82
3702,female,3.0,24.7,-0.82
12037,female,3.7,30.0,-0.82
21768,female,2.9,32.0,-0.82
3249,male,2.8,41.0,-0.83
12828,female,3.9,47.0,-0.83
4915,female,3.2,26.0,-0.83
5444,male,3.7,40.0,-0.83
9539,male,2.8,32.5,-0.83
17006,male,3.2,42.0,-0.83
16503,female,2.8,32.0,-0.83
10372,male,3.7,39.0,-0.83
1518,male,2.8,32.0,-0.83
20274,male,3.6,37.0,-0.84
2744,female,2.9,37.0,-0.84
20295,male,3.6,46.0,-0.84
1432,male,3.4,36.0,-0.84
16135,female,3.2,48.0,-0.84
11089,female,3.2,42.0,-0.84
16786,male,3.0,32.0,-0.84
8494,male,3.2,34.0,-0.84
6735,male,3.8,29.5,-0.84
11772,male,2.9,27.0,-0.84
20211,male,3.3,42.0,-0.84
16226,male,3.8,43.0,-0.84
12626,female,3.1,33.0,-0.84
16191,male,3.3,48.0,-0.84
19519,male,2.9,35.0,-0.84
8813,male,2.7,34.0,-0.84
12224,female,2.4,39.0,-0.84
16245,female,3.8,48.0,-0.84
3599,female,2.3,26.3,-0.84
7502,female,3.1,41.0,-0.84
15909,male,2.9,33.0,-0.85
13772,female,3.4,35.5,-0.85
8690,male,3.4,23.5,-0.85
18414,female,2.3,32.0,-0.85
15719,female,3.6,36.5,-0.85
15680,female,3.8,34.0,-0.85
19237,female,3.7,29.0,-0.85
8062,female,3.7,46.0,-0.85
16450,male,3.5,43.0,-0.85
10892,female,3.4,36.0,-0.85
20798,male,2.6,35.0,-0.85
13155,male,3.6,34.0,-0.85
183,male,3.7,32.0,-0.85
17757,male,3.2,33.0,-0.85
20161,female,3.4,36.0,-0.85
5739,female,3.0,35.0,-0.86
19478,male,3.0,28.0,-0.86
10487,male,3.7,39.0,-0.86
7717,male,3.5,41.0,-0.86
16673,female,2.9,33.5,-0.86
2733,female,3.4,37.0,-0.86
1679,female,2.9,35.0,-0.86
14173,female,3.4,31.0,-0.86
7190,female,3.0,35.0,-0.87
2752,female,3.3,32.0,-0.87
5078,male,2.8,37.5,-0.87
9429,male,3.2,37.0,-0.87
5154,female,2.4,29.0,-0.87
2674,female,3.8,41.0,-0.87
2964,male,3.7,42.0,-0.87
2338,female,3.2,37.0,-0.87
8704,female,3.0,31.3,-0.87
13698,female,3.1,41.0,-0.87
11560,female,2.4,35.0,-0.88
12279,male,2.6,37.0,-0.88
15432,female,3.4,45.0,-0.88
2496,female,3.6,42.0,-0.88
10069,female,2.9,32.0,-0.88
3779,male,3.4,34.0,-0.88
17092,male,3.7,36.0,-0.88
17676,male,3.2,25.0,-0.88
1475,male,3.7,40.0,-0.88
17363,female,3.6,29.0,-0.89
8102,female,3.9,42.0,-0.89
384,male,2.5,25.0,-0.89
16257,female,3.5,46.0,-0.89
5436,male,3.8,45.0,-0.89
9633,female,2.9,36.0,-0.89
21615,male,3.8,33.0,-0.89
3776,female,2.8,29.0,-0.89
1054,female,2.9,36.0,-0.89
10754,female,2.8,32.0,-0.9
15506,male,3.0,39.0,-0.9
584,male,2.9,31.0,-0.9
3399,female,3.3,32.5,-0.9
558,male,3.1,32.0,-0.9
84,female,2.9,25.0,-0.9
6134,male,2.8,16.0,-0.9
3395,male,3.6,31.0,-0.9
19631,female,3.4,42.0,-0.9
475,male,3.0,44.0,-0.9
11579,female,2.7,33.5,-0.9
17442,male,2.9,37.0,-0.9
2727,female,3.2,32.0,-0.91
9058,female,2.4,30.0,-0.91
20666,male,2.9,38.0,-0.91
2472,female,2.5,36.0,-0.91
1862,female,3.3,39.0,-0.91
15743,male,2.7,31.7,-0.91
2764,female,3.3,25.5,-0.91
621,female,2.2,32.0,-0.91
9029,female,3.9,33.0,-0.91
6561,female,2.5,33.5,-0.91
11024,female,2.7,31.0,-0.91
822,female,2.5,38.0,-0.91
19299,male,3.7,30.5,-0.91
5795,female,3.4,35.0,-0.91
15707,male,3.1,28.0,-0.91
486,female,3.6,42.0,-0.92
10414,female,3.8,42.0,-0.92
16030,female,3.0,35.0,-0.92
6976,female,2.3,40.0,-0.92
20390,male,3.0,34.0,-0.92
1118,female,3.2,37.0,-0.92
19830,male,3.4,31.5,-0.92
4841,male,2.4,35.0,-0.92
16625,male,3.5,27.0,-0.92
6476,male,3.0,42.0,-0.92
161,male,2.8,32.5,-0.92
12490,male,3.3,33.0,-0.92
9322,female,3.5,29.0,-0.93
14284,female,2.9,23.7,-0.93
21384,male,3.0,31.0,-0.93
6093,male,2.5,30.0,-0.93
21161,male,3.1,31.5,-0.93
8702,male,2.8,22.5,-0.93
5939,male,3.6,30.5,-0.94
14044,male,2.7,36.5,-0.94
10607,female,3.2,28.5,-0.94
17802,male,3.2,31.0,-0.94
18405,male,3.0,37.0,-0.94
14064,male,2.7,26.0,-0.94
13377,female,3.6,36.0,-0.94
15557,female,3.6,43.0,-0.94
15720,female,2.6,42.0,-0.94
6217,male,3.0,32.0,-0.95
4191,female,3.1,20.0,-0.95
10874,female,3.3,33.0,-0.95
2443,female,3.1,38.0,-0.95
20213,female,3.6,38.0,-0.95
510,male,2.6,28.5,-0.95
17242,female,2.4,27.0,-0.96
7516,female,3.0,32.0,-0.96
13826,male,3.4,32.0,-0.96
11901,female,3.2,36.0,-0.96
16082,female,3.2,31.0,-0.96
12907,male,3.5,45.0,-0.96
17056,female,3.7,27.0,-0.96
1586,male,2.7,28.0,-0.96
9809,female,3.2,34.0,-0.96
10989,male,2.8,36.0,-0.97
9257,female,2.9,31.0,-0.97
20255,male,3.5,46.0,-0.97
11014,female,3.3,33.0,-0.97
4126,female,3.4,29.0,-0.97
2737,female,2.5,34.0,-0.97
12688,male,2.9,31.0,-0.97
15086,female,3.4,30.0,-0.98
3246,male,3.3,30.0,-0.98
19913,female,2.6,33.0,-0.98
14981,male,3.3,40.0,-0.98
3231,female,3.6,35.0,-0.98
14383,female,3.6,27.0,-0.98
64,female,3.3,29.0,-0.98
3968,female,2.8,40.0,-0.98
6140,female,2.5,33.0,-0.99
16796,female,2.5,34.0,-0.99
11253,female,2.4,33.0,-0.99
11188,female,3.0,37.0,-0.99
1674,male,3.1,37.0,-0.99
10739,male,2.6,28.0,-0.99
374,female,3.8,36.0,-0.99
16874,female,2.4,34.5,-0.99
8741,male,3.1,34.0,-0.99
2122,male,2.9,40.0,-0.99
21275,male,3.5,23.0,-0.99
14213,female,2.6,40.0,-1.0
16190,female,3.5,40.0,-1.0
11885,female,2.5,17.0,-1.0
17522,female,3.2,42.0,-1.0
90,male,3.6,38.0,-1.0
16670,male,2.9,42.0,-1.0
11968,male,3.4,30.0,-1.0
13554,male,3.6,43.0,-1.0
5701,female,3.0,36.0,-1.01
2244,male,3.1,31.0,-1.01
5557,male,2.9,34.0,-1.01
8766,male,3.0,28.5,-1.01
4184,female,3.6,28.0,-1.01
7763,male,3.6,41.0,-1.02
21754,male,2.9,33.0,-1.02
9762,female,3.5,37.0,-1.02
6594,female,2.5,30.5,-1.02
13723,female,3.2,42.0,-1.02
13902,female,2.7,43.0,-1.02
11581,male,2.6,32.0,-1.02
1857,male,3.0,26.0,-1.02
15375,male,3.2,33.5,-1.03
5341,male,3.2,32.0,-1.03
2063,female,2.6,30.5,-1.03
20219,female,3.6,38.0,-1.03
11264,male,3.3,34.0,-1.03
5423,female,2.7,44.0,-1.03
4951,male,2.7,35.0,-1.03
2278,female,2.2,19.0,-1.03
16445,female,3.7,46.0,-1.03
21237,male,3.0,37.0,-1.03
12543,male,3.0,33.0,-1.03
18028,male,3.3,35.0,-1.04
16267,female,2.6,31.0,-1.04
16854,female,3.0,32.0,-1.04
19754,female,2.6,45.0,-1.04
16743,female,3.6,35.0,-1.04
16800,male,2.9,33.0,-1.04
1317,male,3.1,36.0,-1.04
7363,male,3.4,38.0,-1.04
12096,male,3.4,29.0,-1.04
18668,male,3.9,44.0,-1.04
10750,male,3.6,40.0,-1.05
3684,female,2.7,44.0,-1.05
40,male,3.5,27.0,-1.05
17954,female,3.0,39.0,-1.05
17394,female,3.2,36.0,-1.05
11865,male,3.2,36.0,-1.05
10964,female,3.2,34.0,-1.05
21541,female,3.7,40.0,-1.05
11236,female,3.5,36.0,-1.05
3085,female,3.0,33.0,-1.05
6298,female,3.2,38.0,-1.05
20844,female,3.0,43.0,-1.05
12797,female,2.6,31.0,-1.05
11632,female,2.9,38.0,-1.05
6366,female,3.1,42.0,-1.05
13300,male,3.7,42.0,-1.06
4638,female,2.6,39.0,-1.06
5301,female,3.4,44.0,-1.06
5940,male,2.9,39.0,-1.06
13326,female,3.2,33.0,-1.06
13244,female,3.3,43.0,-1.06
16300,male,2.3,38.0,-1.06
3802,female,2.9,39.0,-1.06
18119,male,3.8,29.0,-1.06
10000,female,2.8,28.5,-1.06
5716,female,3.0,39.0,-1.06
3840,female,3.5,31.0,-1.06
257,female,3.4,40.0,-1.06
10104,female,3.4,31.0,-1.06
13806,male,3.1,41.0,-1.06
16133,male,3.6,47.0,-1.07
14629,female,3.4,39.0,-1.07
16207,male,3.8,48.0,-1.07
3377,male,3.5,33.0,-1.07
3247,male,2.9,35.0,-1.07
8316,female,2.3,40.0,-1.07
9090,male,3.2,35.0,-1.07
491,female,3.2,43.0,-1.07
9830,female,3.3,30.0,-1.08
6258,male,3.3,25.0,-1.08
12148,female,3.6,28.0,-1.08
18288,female,3.2,37.0,-1.08
10596,male,3.3,37.0,-1.08
17221,male,3.1,23.5,-1.08
11909,female,3.5,28.5,-1.09
11361,male,3.8,39.0,-1.09
3805,female,3.0,38.0,-1.09
16538,male,3.4,30.0,-1.09
14763,male,2.3,32.0,-1.09
14983,male,3.5,36.0,-1.09
1906,male,3.1,39.0,-1.09
3937,female,3.3,36.0,-1.09
200,male,3.0,30.5,-1.09
5303,male,3.7,39.0,-1.1
6890,male,2.4,37.0,-1.1
20908,male,3.5,37.0,-1.1
17761,female,2.5,34.0,-1.1
18515,female,2.8,42.0,-1.1
19665,female,3.6,39.0,-1.1
36,female,2.5,36.0,-1.1
4697,female,2.9,35.0,-1.1
4131,male,2.9,30.5,-1.1
18073,male,3.8,43.0,-1.1
17759,male,3.3,25.0,-1.1
20554,male,3.6,38.0,-1.11
21475,female,3.8,40.0,-1.11
14452,female,3.4,33.0,-1.11
15715,male,2.6,31.0,-1.11
7156,female,2.7,36.0,-1.11
20329,female,3.0,34.0,-1.11
21145,male,3.0,36.0,-1.11
9816,female,3.0,32.0,-1.12
10520,female,3.5,42.0,-1.12
15632,female,3.4,42.0,-1.12
9256,male,3.5,33.0,-1.12
5838,male,3.4,31.0,-1.12
6238,male,3.2,34.0,-1.12
15383,female,3.3,39.0,-1.12
5518,male,3.3,45.0,-1.12
5747,male,3.2,33.0,-1.13
16664,female,3.4,35.5,-1.13
9665,female,3.2,36.5,-1.13
9484,male,3.1,28.0,-1.13
10855,female,3.4,38.0,-1.13
4798,male,3.5,35.0,-1.13
4159,male,3.4,29.0,-1.13
1850,male,2.9,37.0,-1.13
21513,male,3.6,41.0,-1.13
269,female,2.8,32.0,-1.13
9620,female,2.3,40.0,-1.13
6841,male,3.8,41.0,-1.13
17734,male,2.9,29.0,-1.13
13594,female,2.8,47.0,-1.13
4580,female,2.3,28.0,-1.13
4549,male,2.5,25.0,-1.13
21282,female,3.3,32.0,-1.13
3505,male,2.9,39.0,-1.14
11608,male,3.3,28.5,-1.14
2335,male,3.1,39.0,-1.14
14373,male,3.3,27.0,-1.14
702,female,3.5,45.0,-1.14
1711,female,3.4,43.0,-1.14
11095,female,3.8,35.5,-1.14
15463,male,3.5,41.0,-1.14
13764,female,2.8,41.0,-1.14
3635,male,2.4,20.0,-1.14
19704,female,3.5,35.5,-1.14
15486,female,2.9,38.0,-1.14
20403,male,2.6,22.0,-1.14
6389,male,2.9,30.0,-1.14
2382,male,3.2,35.0,-1.14
10477,male,3.3,42.0,-1.15
14072,female,2.6,32.0,-1.15
11851,male,3.8,37.0,-1.15
11305,female,3.3,41.0,-1.15
8432,male,3.2,35.0,-1.15
4480,female,3.1,41.0,-1.16
21046,male,3.6,28.0,-1.16
4360,female,3.4,47.0,-1.16
16936,female,2.3,29.0,-1.16
10802,male,2.7,32.3,-1.16
14527,female,3.2,40.0,-1.16
20656,female,3.1,34.0,-1.16
12000,female,3.6,31.0,-1.17
9403,male,2.8,36.0,-1.17
20464,female,3.1,37.0,-1.17
1576,female,3.1,35.0,-1.17
21359,female,3.0,36.0,-1.17
18055,male,3.0,36.0,-1.17
15073,female,3.4,24.7,-1.17
17916,female,2.9,42.0,-1.17
18061,male,3.9,37.0,-1.17
13794,female,2.6,36.0,-1.17
1732,female,3.4,40.5,-1.17
1754,male,2.5,37.0,-1.17
21401,female,3.1,41.0,-1.17
15102,female,2.2,22.7,-1.17
6038,female,2.6,27.0,-1.18
6196,male,3.8,33.0,-1.18
11727,female,2.7,28.0,-1.18
72,female,3.3,29.0,-1.19
13188,male,2.5,28.5,-1.19
834,female,3.2,39.0,-1.19
17068,male,3.1,29.0,-1.19
148,female,3.4,38.0,-1.19
3059,male,3.0,29.5,-1.19
6358,female,3.0,28.0,-1.2
19710,female,2.5,40.0,-1.2
5495,female,3.5,47.0,-1.2
3391,male,2.5,28.0,-1.2
5520,male,3.6,36.0,-1.2
19218,male,3.3,40.0,-1.2
9503,male,3.8,29.0,-1.2
10498,male,3.6,42.0,-1.2
18986,male,3.3,29.5,-1.21
12228,male,3.5,41.0,-1.21
17215,female,3.2,36.0,-1.21
5707,male,3.3,29.0,-1.21
18633,male,3.5,40.0,-1.21
18441,male,3.2,29.0,-1.21
21147,female,3.4,42.0,-1.21
20654,female,3.5,36.0,-1.21
1690,female,3.0,46.0,-1.21
21324,male,2.7,27.0,-1.21
2585,female,3.4,41.0,-1.21
8154,female,3.4,42.0,-1.21
20127,female,3.7,35.0,-1.22
6249,male,2.7,21.0,-1.22
12544,male,3.2,31.0,-1.22
3605,male,3.0,24.0,-1.22
15860,female,3.2,38.0,-1.22
13069,female,2.0,34.0,-1.22
9732,female,2.6,29.0,-1.22
18150,female,3.4,34.0,-1.22
14031,male,2.6,32.0,-1.22
17557,female,2.7,39.0,-1.23
17928,male,3.8,37.0,-1.23
3344,female,3.4,33.0,-1.23
15957,male,3.4,35.0,-1.23
2754,female,3.6,26.0,-1.23
5182,female,2.5,33.0,-1.23
16998,female,3.2,36.0,-1.23
8833,female,3.4,27.0,-1.23
593,male,3.3,34.0,-1.24
